Version: 0
Map ID: 75
Width: 255, Height: 255
68,21,12
69,21,12
70,21,12
71,21,12
72,21,12
73,21,12
74,21,12
75,21,12
76,21,12
77,21,12
78,21,12
79,21,12
80,21,12
81,21,12
82,21,12
83,21,12
84,21,12
85,21,12
86,21,12
87,21,12
88,21,12
89,21,12
90,21,12
91,21,12
92,21,12
93,21,12
94,21,12
95,21,12
96,21,12
97,21,12
98,21,12
99,21,12
100,21,12
101,21,12
102,21,12
103,21,12
104,21,12
105,21,12
106,21,12
107,21,12
108,21,12
109,21,12
110,21,12
111,21,12
112,21,12
113,21,12
114,21,12
115,21,12
116,21,12
117,21,12
118,21,12
119,21,12
120,21,12
121,21,12
122,21,12
123,21,12
124,21,12
125,21,12
126,21,12
127,21,12
128,21,12
129,21,12
130,21,12
131,21,12
132,21,12
133,21,12
134,21,12
135,21,12
136,21,12
137,21,12
138,21,12
139,21,12
140,21,12
141,21,12
142,21,12
143,21,12
144,21,12
145,21,12
146,21,12
147,21,12
148,21,12
149,21,12
150,21,12
151,21,12
152,21,12
153,21,12
154,21,12
155,21,12
156,21,12
157,21,12
158,21,12
159,21,12
160,21,12
161,21,12
162,21,12
163,21,12
164,21,12
165,21,12
166,21,12
167,21,12
168,21,12
169,21,12
170,21,12
171,21,12
172,21,12
173,21,12
174,21,12
175,21,12
176,21,12
177,21,12
178,21,12
179,21,12
180,21,12
181,21,12
182,21,12
183,21,12
184,21,12
185,21,12
186,21,12
187,21,12
188,21,12
189,21,12
190,21,12
191,21,12
192,21,12
193,21,12
194,21,12
195,21,12
196,21,12
197,21,12
198,21,12
199,21,12
200,21,12
201,21,12
202,21,12
203,21,12
204,21,12
205,21,12
206,21,12
207,21,12
208,21,12
209,21,12
210,21,12
211,21,12
212,21,12
213,21,12
214,21,12
215,21,12
216,21,12
217,21,12
218,21,12
219,21,12
220,21,12
221,21,12
222,21,12
223,21,12
224,21,12
225,21,12
226,21,12
227,21,12
228,21,12
229,21,12
230,21,12
231,21,12
232,21,12
233,21,12
234,21,12
235,21,12
236,21,12
237,21,12
238,21,12
239,21,12
240,21,12
241,21,12
242,21,12
243,21,12
244,21,12
245,21,12
246,21,12
247,21,12
248,21,12
249,21,12
250,21,12
251,21,12
252,21,12
253,21,12
254,21,12
255,21,12
0,22,12
1,22,12
2,22,12
3,22,12
4,22,12
5,22,12
6,22,12
7,22,12
8,22,12
9,22,12
10,22,12
11,22,12
12,22,12
13,22,12
14,22,12
15,22,12
16,22,12
17,22,12
18,22,12
19,22,12
20,22,12
21,22,12
22,22,12
23,22,12
24,22,12
25,22,12
26,22,12
27,22,12
28,22,12
29,22,12
30,22,12
31,22,12
32,22,12
33,22,12
34,22,12
35,22,12
36,22,12
37,22,12
38,22,12
39,22,12
40,22,12
41,22,12
42,22,12
43,22,12
44,22,12
45,22,12
46,22,12
47,22,12
48,22,12
49,22,12
50,22,12
51,22,12
52,22,12
53,22,12
54,22,12
55,22,12
56,22,12
57,22,12
58,22,12
59,22,12
60,22,12
61,22,12
62,22,12
63,22,12
64,22,12
65,22,12
66,22,12
67,22,12
68,22,12
69,22,12
70,22,12
71,22,12
72,22,12
73,22,12
74,22,12
75,22,12
76,22,12
77,22,12
78,22,12
79,22,12
80,22,12
81,22,12
82,22,12
83,22,12
84,22,12
85,22,12
86,22,12
87,22,12
88,22,12
89,22,12
90,22,12
91,22,12
92,22,12
93,22,12
94,22,12
95,22,12
96,22,12
97,22,12
98,22,12
99,22,12
100,22,12
101,22,12
102,22,12
103,22,12
104,22,12
105,22,12
106,22,12
107,22,12
108,22,12
109,22,12
110,22,12
111,22,12
112,22,12
113,22,12
114,22,12
115,22,12
116,22,12
117,22,12
118,22,12
119,22,12
120,22,12
121,22,12
122,22,12
123,22,12
124,22,12
125,22,12
126,22,12
127,22,12
128,22,12
129,22,12
130,22,12
131,22,12
132,22,12
133,22,12
134,22,12
135,22,12
136,22,12
137,22,12
138,22,12
139,22,12
140,22,12
141,22,12
142,22,12
143,22,12
144,22,12
145,22,12
146,22,12
147,22,12
148,22,12
149,22,12
150,22,12
151,22,12
152,22,12
153,22,12
154,22,12
155,22,12
156,22,12
157,22,12
158,22,12
159,22,12
160,22,12
161,22,12
162,22,12
163,22,12
164,22,12
165,22,12
166,22,12
167,22,12
168,22,12
169,22,12
170,22,12
171,22,12
172,22,12
173,22,12
174,22,12
175,22,12
176,22,12
177,22,12
178,22,12
179,22,12
180,22,12
181,22,12
182,22,12
183,22,12
184,22,12
185,22,12
186,22,12
187,22,12
188,22,12
189,22,12
190,22,12
191,22,12
192,22,12
193,22,12
194,22,12
195,22,12
196,22,12
197,22,12
198,22,12
199,22,12
200,22,12
201,22,12
202,22,12
203,22,12
204,22,12
205,22,12
206,22,12
207,22,12
208,22,12
209,22,12
210,22,12
211,22,12
212,22,12
213,22,12
214,22,12
215,22,12
216,22,12
217,22,12
218,22,12
219,22,12
220,22,12
221,22,12
222,22,12
223,22,12
224,22,12
225,22,12
226,22,12
227,22,12
228,22,12
229,22,12
230,22,12
231,22,12
232,22,12
233,22,12
234,22,12
235,22,12
236,22,12
237,22,12
238,22,12
239,22,12
240,22,12
241,22,12
242,22,12
243,22,12
244,22,12
245,22,12
246,22,12
247,22,12
248,22,12
249,22,12
250,22,12
251,22,12
252,22,12
253,22,12
254,22,12
255,22,12
0,23,12
1,23,12
2,23,12
3,23,12
4,23,12
5,23,12
6,23,12
7,23,12
8,23,12
9,23,12
10,23,12
11,23,12
12,23,12
13,23,12
14,23,12
15,23,12
16,23,12
17,23,12
18,23,12
19,23,12
20,23,12
21,23,12
22,23,12
23,23,12
24,23,12
25,23,12
26,23,12
27,23,12
28,23,12
29,23,12
30,23,12
31,23,12
32,23,12
33,23,12
34,23,12
35,23,12
36,23,12
37,23,12
38,23,12
39,23,12
40,23,12
41,23,12
42,23,12
43,23,12
44,23,12
45,23,12
46,23,12
47,23,12
48,23,12
49,23,12
50,23,12
51,23,12
52,23,12
53,23,12
54,23,12
55,23,12
56,23,12
57,23,12
58,23,12
59,23,12
60,23,12
61,23,12
62,23,12
63,23,12
64,23,12
65,23,12
66,23,12
67,23,12
68,23,12
69,23,12
70,23,12
71,23,12
72,23,12
73,23,12
74,23,12
75,23,12
76,23,12
77,23,12
78,23,12
79,23,12
80,23,12
81,23,12
82,23,12
83,23,12
84,23,12
85,23,12
86,23,12
87,23,12
88,23,12
89,23,12
90,23,12
91,23,12
92,23,12
93,23,12
94,23,12
95,23,12
96,23,12
97,23,12
98,23,12
99,23,12
100,23,12
101,23,12
102,23,12
103,23,12
104,23,12
105,23,12
106,23,12
107,23,12
108,23,12
109,23,12
110,23,12
111,23,12
112,23,12
113,23,12
114,23,12
115,23,12
116,23,12
117,23,12
118,23,12
119,23,12
120,23,12
121,23,12
122,23,12
123,23,12
124,23,12
125,23,12
126,23,12
127,23,12
128,23,12
129,23,12
130,23,12
131,23,12
132,23,12
133,23,12
134,23,12
135,23,12
136,23,12
137,23,12
138,23,12
139,23,12
140,23,12
141,23,12
142,23,12
143,23,12
144,23,12
145,23,12
146,23,12
147,23,12
148,23,12
149,23,12
150,23,12
151,23,12
152,23,12
153,23,12
154,23,12
155,23,12
156,23,12
157,23,12
158,23,12
159,23,12
160,23,12
161,23,12
162,23,12
163,23,12
164,23,12
165,23,12
166,23,12
167,23,12
168,23,12
169,23,12
170,23,12
171,23,12
172,23,12
173,23,12
174,23,12
175,23,12
176,23,12
177,23,12
178,23,12
179,23,12
180,23,12
181,23,12
182,23,12
183,23,12
184,23,12
185,23,12
186,23,12
187,23,12
188,23,12
189,23,12
190,23,12
191,23,12
192,23,12
193,23,12
194,23,12
195,23,12
196,23,12
197,23,12
198,23,12
199,23,12
200,23,12
201,23,12
202,23,12
203,23,12
204,23,12
205,23,12
206,23,12
207,23,12
208,23,12
209,23,12
210,23,12
211,23,12
212,23,12
213,23,12
214,23,12
215,23,12
216,23,12
217,23,12
218,23,12
219,23,12
220,23,12
221,23,12
222,23,12
223,23,12
224,23,12
225,23,12
226,23,12
227,23,12
228,23,12
229,23,12
230,23,12
231,23,12
232,23,12
233,23,12
234,23,12
235,23,12
236,23,12
237,23,12
238,23,12
239,23,12
240,23,12
241,23,12
242,23,12
243,23,12
244,23,12
245,23,12
246,23,12
247,23,12
248,23,12
249,23,12
250,23,12
251,23,12
252,23,12
253,23,12
254,23,12
255,23,12
0,24,12
1,24,12
2,24,12
3,24,12
4,24,12
5,24,12
6,24,12
7,24,12
8,24,12
9,24,12
10,24,12
11,24,12
12,24,12
13,24,12
14,24,12
15,24,12
16,24,12
17,24,12
18,24,12
19,24,12
20,24,12
21,24,12
22,24,12
23,24,12
24,24,12
25,24,12
26,24,12
27,24,12
28,24,12
29,24,12
30,24,12
31,24,12
32,24,12
33,24,12
34,24,12
35,24,12
36,24,12
37,24,12
38,24,12
39,24,12
40,24,12
41,24,12
42,24,12
43,24,12
44,24,12
45,24,12
46,24,12
47,24,12
48,24,12
49,24,12
50,24,12
51,24,12
52,24,12
53,24,12
54,24,12
55,24,12
56,24,12
57,24,12
58,24,12
59,24,12
60,24,12
61,24,12
62,24,12
63,24,12
64,24,12
65,24,12
66,24,12
67,24,12
68,24,12
69,24,12
70,24,12
71,24,12
72,24,12
73,24,12
74,24,12
75,24,12
76,24,12
77,24,12
78,24,12
79,24,12
80,24,12
81,24,12
82,24,12
83,24,12
84,24,12
85,24,12
86,24,12
87,24,12
88,24,12
89,24,12
90,24,12
91,24,12
92,24,12
93,24,12
94,24,12
95,24,12
96,24,12
97,24,12
98,24,12
99,24,12
100,24,12
101,24,12
102,24,12
103,24,12
104,24,12
105,24,12
106,24,12
107,24,12
108,24,12
109,24,12
110,24,12
111,24,12
112,24,12
113,24,12
114,24,12
115,24,12
116,24,12
117,24,12
118,24,12
119,24,12
120,24,12
121,24,12
122,24,12
123,24,12
124,24,12
125,24,12
126,24,12
127,24,12
128,24,12
129,24,12
130,24,12
131,24,12
132,24,12
133,24,12
134,24,12
135,24,12
136,24,12
137,24,12
138,24,12
139,24,12
140,24,12
141,24,12
142,24,12
143,24,12
144,24,12
145,24,12
146,24,12
147,24,12
148,24,12
149,24,12
150,24,12
151,24,12
152,24,12
153,24,12
154,24,12
155,24,12
156,24,12
157,24,12
158,24,12
159,24,12
160,24,12
161,24,12
162,24,12
163,24,12
164,24,12
165,24,12
166,24,12
167,24,12
168,24,12
169,24,12
170,24,12
171,24,12
172,24,12
173,24,12
174,24,12
175,24,12
176,24,12
177,24,12
178,24,12
179,24,12
180,24,12
181,24,12
182,24,12
183,24,12
184,24,12
185,24,12
186,24,12
187,24,12
188,24,12
189,24,12
190,24,12
191,24,12
192,24,12
193,24,12
194,24,12
195,24,12
196,24,12
197,24,12
198,24,12
199,24,12
200,24,12
201,24,12
202,24,12
203,24,12
204,24,12
205,24,12
206,24,12
207,24,12
208,24,12
209,24,12
210,24,12
211,24,12
212,24,12
213,24,12
214,24,12
215,24,12
216,24,12
217,24,12
218,24,12
219,24,12
220,24,12
221,24,12
222,24,12
223,24,12
224,24,12
225,24,12
226,24,12
227,24,12
228,24,12
229,24,12
230,24,12
231,24,12
232,24,12
233,24,12
234,24,12
235,24,12
236,24,12
237,24,12
238,24,12
239,24,12
240,24,12
241,24,12
242,24,12
243,24,12
244,24,12
245,24,12
246,24,12
247,24,12
248,24,12
249,24,12
250,24,12
251,24,12
252,24,12
253,24,12
254,24,12
255,24,12
0,25,12
1,25,12
2,25,12
3,25,12
4,25,12
5,25,12
6,25,12
7,25,12
8,25,12
9,25,12
10,25,12
11,25,12
12,25,12
13,25,12
14,25,12
15,25,12
16,25,12
17,25,12
18,25,12
19,25,12
20,25,12
21,25,12
22,25,12
23,25,12
24,25,12
25,25,12
26,25,12
27,25,12
28,25,12
29,25,12
30,25,12
31,25,12
32,25,12
33,25,12
34,25,12
35,25,12
36,25,12
37,25,12
38,25,12
39,25,12
40,25,12
41,25,12
42,25,12
43,25,12
44,25,12
45,25,12
46,25,12
47,25,12
48,25,12
49,25,12
50,25,12
51,25,12
52,25,12
53,25,12
54,25,12
55,25,12
56,25,12
57,25,12
58,25,12
59,25,12
60,25,12
61,25,12
62,25,12
63,25,12
64,25,12
65,25,12
66,25,12
67,25,12
68,25,12
69,25,12
70,25,12
71,25,12
72,25,12
73,25,12
74,25,12
75,25,12
76,25,12
77,25,12
78,25,12
79,25,12
80,25,12
81,25,12
82,25,12
83,25,12
84,25,12
85,25,12
86,25,12
87,25,12
88,25,12
89,25,12
90,25,12
91,25,12
92,25,12
93,25,12
94,25,12
95,25,12
96,25,12
97,25,12
98,25,12
99,25,12
100,25,12
101,25,12
102,25,12
103,25,12
104,25,12
105,25,12
106,25,12
107,25,12
108,25,12
109,25,12
110,25,12
111,25,12
112,25,12
113,25,12
114,25,12
115,25,12
116,25,12
117,25,12
118,25,12
119,25,12
120,25,12
121,25,12
122,25,12
123,25,12
124,25,12
125,25,12
126,25,12
127,25,12
128,25,12
129,25,12
130,25,12
131,25,12
132,25,12
133,25,12
134,25,12
135,25,12
136,25,12
137,25,12
138,25,12
139,25,12
140,25,12
141,25,12
142,25,12
143,25,12
144,25,12
145,25,12
146,25,12
147,25,12
148,25,12
149,25,12
150,25,12
151,25,12
152,25,12
153,25,12
154,25,12
155,25,12
156,25,12
157,25,12
158,25,12
159,25,12
160,25,12
161,25,12
162,25,12
163,25,12
164,25,12
165,25,12
166,25,12
167,25,12
168,25,12
169,25,12
170,25,12
171,25,12
172,25,12
173,25,12
174,25,12
175,25,12
176,25,12
177,25,12
178,25,12
179,25,12
180,25,12
181,25,12
182,25,12
183,25,12
184,25,12
185,25,12
186,25,12
187,25,12
188,25,12
189,25,12
190,25,12
191,25,12
192,25,12
193,25,12
194,25,12
195,25,12
196,25,12
197,25,12
198,25,12
199,25,12
200,25,12
201,25,12
202,25,12
203,25,12
204,25,12
205,25,12
206,25,12
207,25,12
208,25,12
209,25,12
210,25,12
211,25,12
212,25,12
213,25,12
214,25,12
215,25,12
216,25,12
217,25,12
218,25,12
219,25,12
220,25,12
221,25,12
222,25,12
223,25,12
224,25,12
225,25,12
226,25,12
227,25,12
228,25,12
229,25,12
230,25,12
231,25,12
232,25,12
233,25,12
234,25,12
235,25,12
236,25,12
237,25,12
238,25,12
239,25,12
240,25,12
241,25,12
242,25,12
243,25,12
244,25,12
245,25,12
246,25,12
247,25,12
248,25,12
249,25,12
250,25,12
251,25,12
252,25,12
253,25,12
254,25,12
255,25,12
0,26,12
1,26,12
2,26,12
3,26,12
4,26,12
5,26,12
6,26,12
7,26,12
8,26,12
9,26,12
10,26,12
11,26,12
12,26,12
13,26,12
14,26,12
15,26,12
16,26,12
17,26,12
18,26,12
19,26,12
20,26,12
21,26,12
22,26,12
23,26,12
24,26,12
25,26,12
26,26,12
27,26,12
28,26,12
29,26,12
30,26,12
31,26,12
32,26,12
33,26,12
34,26,12
35,26,12
36,26,12
37,26,12
38,26,12
39,26,12
40,26,12
41,26,12
42,26,12
43,26,12
44,26,12
45,26,12
46,26,12
47,26,12
48,26,12
49,26,12
50,26,12
51,26,12
52,26,12
53,26,12
54,26,12
55,26,12
56,26,12
57,26,12
58,26,12
59,26,12
60,26,12
61,26,12
62,26,12
63,26,12
64,26,12
65,26,12
66,26,12
67,26,12
68,26,12
69,26,12
70,26,12
71,26,12
72,26,12
73,26,12
74,26,12
75,26,12
76,26,12
77,26,12
78,26,12
79,26,12
80,26,12
81,26,12
82,26,12
83,26,12
84,26,12
85,26,12
86,26,12
87,26,12
88,26,12
89,26,12
90,26,12
91,26,12
92,26,12
93,26,12
94,26,12
95,26,12
96,26,12
97,26,12
98,26,12
99,26,12
100,26,12
101,26,12
102,26,12
103,26,12
104,26,12
105,26,12
106,26,12
107,26,12
108,26,12
109,26,12
110,26,12
111,26,12
112,26,12
113,26,12
114,26,12
115,26,12
116,26,12
117,26,12
118,26,12
119,26,12
120,26,12
121,26,12
122,26,12
123,26,12
124,26,12
125,26,12
126,26,12
127,26,12
128,26,12
129,26,12
130,26,12
131,26,12
132,26,12
133,26,12
134,26,12
135,26,12
136,26,12
137,26,12
138,26,12
139,26,12
140,26,12
141,26,12
142,26,12
143,26,12
144,26,12
145,26,12
146,26,12
147,26,12
148,26,12
149,26,12
150,26,12
151,26,12
152,26,12
153,26,12
154,26,12
155,26,12
156,26,12
157,26,12
158,26,12
159,26,12
160,26,12
161,26,12
162,26,12
163,26,12
164,26,12
165,26,12
166,26,12
167,26,12
168,26,12
169,26,12
170,26,12
171,26,12
172,26,12
173,26,12
174,26,12
175,26,12
176,26,12
177,26,12
178,26,12
179,26,12
180,26,12
181,26,12
182,26,12
183,26,12
184,26,12
185,26,12
186,26,12
187,26,12
188,26,12
189,26,12
190,26,12
191,26,12
192,26,12
193,26,12
194,26,12
195,26,12
196,26,12
197,26,12
198,26,12
199,26,12
200,26,12
201,26,12
202,26,12
203,26,12
204,26,12
205,26,12
206,26,12
207,26,12
208,26,12
209,26,12
210,26,12
211,26,12
212,26,12
213,26,12
214,26,12
215,26,12
216,26,12
217,26,12
218,26,12
219,26,12
220,26,12
221,26,12
222,26,12
223,26,12
224,26,12
225,26,12
226,26,12
227,26,12
228,26,12
229,26,12
230,26,12
231,26,12
232,26,12
233,26,12
234,26,12
235,26,12
236,26,12
237,26,12
238,26,12
239,26,12
240,26,12
241,26,12
242,26,12
243,26,12
244,26,12
245,26,12
246,26,12
247,26,12
248,26,12
249,26,12
250,26,12
251,26,12
252,26,12
253,26,12
254,26,12
255,26,12
0,27,12
1,27,12
2,27,12
3,27,12
4,27,12
5,27,12
6,27,12
7,27,12
8,27,12
9,27,12
10,27,12
11,27,12
12,27,12
13,27,12
14,27,12
15,27,12
16,27,12
17,27,12
18,27,12
19,27,12
20,27,12
21,27,12
22,27,12
23,27,12
24,27,12
25,27,12
26,27,12
27,27,12
28,27,12
29,27,12
30,27,12
31,27,12
32,27,12
33,27,12
34,27,12
35,27,12
36,27,12
37,27,12
38,27,12
39,27,12
40,27,12
41,27,12
42,27,12
43,27,12
44,27,12
45,27,12
46,27,12
47,27,12
48,27,12
49,27,12
50,27,12
51,27,12
52,27,12
53,27,12
54,27,12
55,27,12
56,27,12
57,27,12
58,27,12
59,27,12
60,27,12
61,27,12
62,27,12
63,27,12
64,27,12
65,27,12
66,27,12
67,27,12
68,27,12
69,27,12
70,27,12
71,27,12
72,27,12
73,27,12
74,27,12
75,27,12
76,27,12
77,27,12
78,27,12
79,27,12
80,27,12
81,27,12
82,27,12
83,27,12
84,27,12
85,27,12
86,27,12
87,27,12
88,27,12
89,27,12
90,27,12
91,27,12
92,27,12
93,27,12
94,27,12
95,27,12
96,27,12
97,27,12
98,27,12
99,27,12
100,27,12
101,27,12
102,27,12
103,27,12
104,27,12
105,27,12
106,27,12
107,27,12
108,27,12
109,27,12
110,27,12
111,27,12
112,27,12
113,27,12
114,27,12
115,27,12
116,27,12
117,27,12
118,27,12
119,27,12
120,27,12
121,27,12
122,27,12
123,27,12
124,27,12
125,27,12
126,27,12
127,27,12
128,27,12
129,27,12
130,27,12
131,27,12
132,27,12
133,27,12
134,27,12
135,27,12
136,27,12
137,27,12
138,27,12
139,27,12
140,27,12
141,27,12
142,27,12
143,27,12
144,27,12
145,27,12
146,27,12
147,27,12
148,27,12
149,27,12
150,27,12
151,27,12
152,27,12
153,27,12
154,27,12
155,27,12
156,27,12
157,27,12
158,27,12
159,27,12
160,27,12
161,27,12
162,27,12
163,27,12
164,27,12
165,27,12
166,27,12
167,27,12
168,27,12
169,27,12
170,27,12
171,27,12
172,27,12
173,27,12
174,27,12
175,27,12
176,27,12
177,27,12
178,27,12
179,27,12
180,27,12
181,27,12
182,27,12
183,27,12
184,27,12
185,27,12
186,27,12
187,27,12
188,27,12
189,27,12
190,27,12
191,27,12
192,27,12
193,27,12
194,27,12
195,27,12
196,27,12
197,27,12
198,27,12
199,27,12
200,27,12
201,27,12
202,27,12
203,27,12
204,27,12
205,27,12
206,27,12
207,27,12
208,27,12
209,27,12
210,27,12
211,27,12
212,27,12
213,27,12
214,27,12
215,27,12
216,27,12
217,27,12
218,27,12
219,27,12
220,27,12
221,27,12
222,27,12
223,27,12
224,27,12
225,27,12
226,27,12
227,27,12
228,27,12
229,27,12
230,27,12
231,27,12
232,27,12
233,27,12
234,27,12
235,27,12
236,27,12
237,27,12
238,27,12
239,27,12
240,27,12
241,27,12
242,27,12
243,27,12
244,27,12
245,27,12
246,27,12
247,27,12
248,27,12
249,27,12
250,27,12
251,27,12
252,27,12
253,27,12
254,27,12
255,27,12
0,28,12
1,28,12
2,28,12
3,28,12
4,28,12
5,28,12
6,28,12
7,28,12
8,28,12
9,28,12
10,28,12
11,28,12
12,28,12
13,28,12
14,28,12
15,28,12
16,28,12
17,28,12
18,28,12
19,28,12
20,28,12
21,28,12
22,28,12
23,28,12
24,28,12
25,28,12
26,28,12
27,28,12
28,28,12
29,28,12
30,28,12
31,28,12
32,28,12
33,28,12
34,28,12
35,28,12
36,28,12
37,28,12
38,28,12
39,28,12
40,28,12
41,28,12
42,28,12
43,28,12
44,28,12
45,28,12
46,28,12
47,28,12
48,28,12
49,28,12
50,28,12
51,28,12
52,28,12
53,28,12
54,28,12
55,28,12
56,28,12
57,28,12
58,28,12
59,28,12
60,28,12
61,28,12
62,28,12
63,28,12
64,28,12
65,28,12
66,28,12
67,28,12
68,28,12
69,28,12
70,28,12
71,28,12
72,28,12
73,28,12
74,28,12
75,28,12
76,28,12
77,28,12
78,28,12
79,28,12
80,28,12
81,28,12
82,28,12
83,28,12
84,28,12
85,28,12
86,28,12
87,28,12
88,28,12
89,28,12
90,28,12
91,28,12
92,28,12
93,28,12
94,28,12
95,28,12
96,28,12
97,28,12
98,28,12
99,28,12
100,28,12
101,28,12
102,28,12
103,28,12
104,28,12
105,28,12
106,28,12
107,28,12
108,28,12
109,28,12
110,28,12
111,28,12
112,28,12
113,28,12
114,28,12
115,28,12
116,28,12
117,28,12
118,28,12
119,28,12
120,28,12
121,28,12
122,28,12
123,28,12
124,28,12
125,28,12
126,28,12
127,28,12
128,28,12
129,28,12
130,28,12
131,28,12
132,28,12
133,28,12
134,28,12
135,28,12
136,28,12
137,28,12
138,28,12
139,28,12
140,28,12
141,28,12
142,28,12
143,28,12
144,28,12
145,28,12
146,28,12
147,28,12
148,28,12
149,28,12
150,28,12
151,28,12
152,28,12
153,28,12
154,28,12
155,28,12
156,28,12
157,28,12
158,28,12
159,28,12
160,28,12
161,28,12
162,28,12
163,28,12
164,28,12
165,28,12
166,28,12
167,28,12
168,28,12
169,28,12
170,28,12
171,28,12
172,28,12
173,28,12
174,28,12
175,28,12
176,28,12
177,28,12
178,28,12
179,28,12
180,28,12
181,28,12
182,28,12
183,28,12
184,28,12
185,28,12
186,28,12
187,28,12
188,28,12
189,28,12
190,28,12
191,28,12
192,28,12
193,28,12
194,28,12
195,28,12
196,28,12
197,28,12
198,28,12
199,28,12
200,28,12
201,28,12
202,28,12
203,28,12
204,28,12
205,28,12
206,28,12
207,28,12
208,28,12
209,28,12
210,28,12
211,28,12
212,28,12
213,28,12
214,28,12
215,28,12
216,28,12
217,28,12
218,28,12
219,28,12
220,28,12
221,28,12
222,28,12
223,28,12
224,28,12
225,28,12
226,28,12
227,28,12
228,28,12
229,28,12
230,28,12
231,28,12
232,28,12
233,28,12
234,28,12
235,28,12
236,28,12
237,28,12
238,28,12
239,28,12
240,28,12
241,28,12
242,28,12
243,28,12
244,28,12
245,28,12
246,28,12
247,28,12
248,28,12
249,28,12
250,28,12
251,28,12
252,28,12
253,28,12
254,28,12
255,28,12
0,29,12
1,29,12
2,29,12
3,29,12
4,29,12
5,29,12
6,29,12
7,29,12
8,29,12
9,29,12
10,29,12
11,29,12
12,29,12
13,29,12
14,29,12
15,29,12
16,29,12
17,29,12
18,29,12
19,29,12
20,29,12
21,29,12
22,29,12
23,29,12
24,29,12
25,29,12
26,29,12
27,29,12
28,29,12
29,29,12
30,29,12
31,29,12
32,29,12
33,29,12
34,29,12
35,29,12
36,29,12
37,29,12
38,29,12
39,29,12
40,29,12
41,29,12
42,29,12
43,29,12
44,29,12
45,29,12
46,29,12
47,29,12
48,29,12
49,29,12
50,29,12
51,29,12
52,29,12
53,29,12
54,29,12
55,29,12
56,29,12
57,29,12
58,29,12
59,29,12
60,29,12
61,29,12
62,29,12
63,29,12
64,29,12
65,29,12
66,29,12
67,29,12
68,29,12
69,29,12
70,29,12
71,29,12
72,29,12
73,29,12
74,29,12
75,29,12
76,29,12
77,29,12
78,29,12
79,29,12
80,29,12
81,29,12
82,29,12
83,29,12
84,29,12
85,29,12
86,29,12
87,29,12
88,29,12
89,29,12
90,29,12
91,29,12
92,29,12
93,29,12
94,29,12
95,29,12
96,29,12
97,29,12
98,29,12
99,29,12
100,29,12
101,29,12
102,29,12
103,29,12
104,29,12
105,29,12
106,29,12
107,29,12
108,29,12
109,29,12
110,29,12
111,29,12
112,29,12
113,29,12
114,29,12
115,29,12
116,29,12
117,29,12
118,29,12
119,29,12
120,29,12
121,29,12
122,29,12
123,29,12
124,29,12
125,29,12
126,29,12
127,29,12
128,29,12
129,29,12
130,29,12
131,29,12
132,29,12
133,29,12
134,29,12
135,29,12
136,29,12
137,29,12
138,29,12
139,29,12
140,29,12
141,29,12
142,29,12
143,29,12
144,29,12
145,29,12
146,29,12
147,29,12
148,29,12
149,29,12
150,29,12
151,29,12
152,29,12
153,29,12
154,29,12
155,29,12
156,29,12
157,29,12
158,29,12
159,29,12
160,29,12
161,29,12
162,29,12
163,29,12
164,29,12
165,29,12
166,29,12
167,29,12
168,29,12
169,29,12
170,29,12
171,29,12
172,29,12
173,29,12
174,29,12
175,29,12
176,29,12
177,29,12
178,29,12
179,29,12
180,29,12
181,29,12
182,29,12
183,29,12
184,29,12
185,29,12
186,29,12
187,29,12
188,29,12
189,29,12
190,29,12
191,29,12
192,29,12
193,29,12
194,29,12
195,29,12
196,29,12
197,29,12
198,29,12
199,29,12
200,29,12
201,29,12
202,29,12
203,29,12
204,29,12
205,29,12
206,29,12
207,29,12
208,29,12
209,29,12
210,29,12
211,29,12
212,29,12
213,29,12
214,29,12
215,29,12
216,29,12
217,29,12
218,29,12
219,29,12
220,29,12
221,29,12
222,29,12
223,29,12
224,29,12
225,29,12
226,29,12
227,29,12
228,29,12
229,29,12
230,29,12
231,29,12
232,29,12
233,29,12
234,29,12
235,29,12
236,29,12
237,29,12
238,29,12
239,29,12
240,29,12
241,29,12
242,29,12
243,29,12
244,29,12
245,29,12
246,29,12
247,29,12
248,29,12
249,29,12
250,29,12
251,29,12
252,29,12
253,29,12
254,29,12
255,29,12
0,30,12
1,30,12
2,30,12
3,30,12
4,30,12
5,30,12
6,30,12
7,30,12
8,30,12
9,30,12
10,30,12
11,30,12
12,30,12
13,30,12
14,30,12
15,30,12
16,30,12
17,30,12
18,30,12
19,30,12
20,30,12
21,30,12
22,30,12
23,30,12
24,30,12
25,30,12
26,30,12
27,30,12
28,30,12
29,30,12
30,30,12
31,30,12
32,30,12
33,30,12
34,30,12
35,30,12
36,30,12
37,30,12
38,30,12
39,30,12
40,30,12
41,30,12
42,30,12
43,30,12
44,30,12
45,30,12
46,30,12
47,30,12
48,30,12
49,30,12
50,30,12
51,30,12
52,30,12
53,30,12
54,30,12
55,30,12
56,30,12
57,30,12
58,30,12
59,30,12
60,30,12
61,30,12
62,30,12
63,30,12
64,30,12
65,30,12
66,30,12
67,30,12
68,30,12
69,30,12
70,30,12
71,30,12
72,30,12
73,30,12
74,30,12
75,30,12
76,30,12
77,30,12
78,30,12
79,30,12
80,30,12
81,30,12
82,30,12
83,30,12
84,30,12
85,30,12
86,30,12
87,30,12
88,30,12
89,30,12
90,30,12
91,30,12
92,30,12
