x,y,layer1,layer2,alpha
241,57,8,255,0.00
242,57,8,255,0.00
243,57,8,255,0.00
244,57,8,255,0.00
245,57,8,255,0.00
246,57,8,255,0.00
247,57,8,255,0.00
248,57,8,255,0.00
249,57,8,255,0.00
250,57,8,255,0.00
251,57,8,255,0.00
252,57,8,255,0.00
253,57,8,255,0.00
254,57,8,255,0.00
255,57,8,255,0.00
0,58,8,255,0.00
1,58,8,255,0.00
2,58,8,255,0.00
3,58,8,255,0.00
4,58,8,255,0.00
5,58,8,255,0.00
6,58,8,255,0.00
7,58,8,255,0.00
8,58,8,255,0.00
9,58,8,255,0.00
10,58,8,255,0.00
11,58,8,255,0.00
12,58,8,255,0.00
13,58,8,255,0.00
14,58,8,255,0.00
15,58,8,255,0.00
16,58,8,255,0.00
17,58,8,255,0.00
18,58,8,255,0.00
19,58,8,255,0.00
20,58,8,255,0.00
21,58,8,255,0.00
22,58,8,255,0.00
23,58,8,255,0.00
24,58,8,255,0.00
25,58,8,255,0.00
26,58,8,255,0.00
27,58,8,255,0.00
28,58,8,255,0.00
29,58,8,255,0.00
30,58,8,255,0.00
31,58,8,255,0.00
32,58,8,255,0.00
33,58,8,255,0.00
34,58,8,255,0.00
35,58,8,255,0.00
36,58,8,255,0.00
37,58,8,255,0.00
38,58,8,255,0.00
39,58,8,255,0.00
40,58,8,255,0.00
41,58,8,255,0.00
42,58,8,255,0.00
43,58,8,255,0.00
44,58,8,255,0.00
45,58,8,255,0.00
46,58,8,255,0.00
47,58,8,255,0.00
48,58,8,255,0.00
49,58,8,255,0.00
50,58,8,255,0.00
51,58,8,255,0.00
52,58,8,255,0.00
53,58,8,255,0.00
54,58,8,255,0.00
55,58,8,255,0.00
56,58,8,255,0.00
57,58,8,255,0.00
58,58,8,255,0.00
59,58,8,255,0.00
60,58,8,255,0.00
61,58,8,255,0.00
62,58,8,255,0.00
63,58,8,255,0.00
64,58,8,255,0.00
65,58,8,255,0.00
66,58,8,255,0.00
67,58,8,255,0.00
68,58,8,255,0.00
69,58,8,255,0.00
70,58,8,255,0.00
71,58,8,255,0.00
72,58,8,255,0.00
73,58,8,255,0.00
74,58,8,255,0.00
75,58,8,255,0.00
76,58,8,255,0.00
77,58,8,255,0.00
78,58,8,255,0.00
79,58,8,255,0.00
80,58,8,255,0.00
81,58,8,255,0.00
82,58,8,255,0.00
83,58,8,255,0.00
84,58,8,255,0.00
85,58,8,255,0.00
86,58,8,255,0.00
87,58,8,255,0.00
88,58,8,255,0.00
89,58,8,255,0.00
90,58,8,255,0.00
91,58,8,255,0.00
92,58,8,255,0.00
93,58,8,255,0.00
94,58,8,255,0.00
95,58,8,255,0.00
96,58,8,255,0.00
97,58,8,255,0.00
98,58,8,255,0.00
99,58,8,255,0.00
100,58,8,255,0.00
101,58,8,255,0.00
102,58,8,255,0.00
103,58,8,255,0.00
104,58,8,255,0.00
105,58,8,255,0.00
106,58,8,255,0.00
107,58,8,255,0.00
108,58,8,255,0.00
109,58,8,255,0.00
110,58,8,255,0.00
111,58,8,255,0.00
112,58,8,255,0.00
113,58,8,255,0.00
114,58,8,255,0.00
115,58,8,255,0.00
116,58,8,255,0.00
117,58,8,255,0.00
118,58,8,255,0.00
119,58,8,255,0.00
120,58,8,255,0.00
121,58,8,255,0.00
122,58,8,255,0.00
123,58,8,255,0.00
124,58,8,255,0.00
125,58,8,255,0.00
126,58,8,255,0.00
127,58,8,255,0.00
128,58,8,255,0.00
129,58,8,255,0.00
130,58,8,255,0.00
131,58,8,255,0.00
132,58,8,255,0.00
133,58,8,255,0.00
134,58,8,255,0.00
135,58,8,255,0.00
136,58,8,255,0.00
137,58,8,255,0.00
138,58,8,255,0.00
139,58,8,255,0.00
140,58,8,255,0.00
141,58,8,255,0.00
142,58,8,255,0.00
143,58,8,255,0.00
144,58,8,255,0.00
145,58,8,255,0.00
146,58,8,255,0.00
147,58,8,255,0.00
148,58,8,255,0.00
149,58,8,255,0.00
150,58,8,255,0.00
151,58,8,255,0.00
152,58,8,255,0.00
153,58,8,255,0.00
154,58,8,255,0.00
155,58,8,255,0.00
156,58,8,255,0.00
157,58,8,255,0.00
158,58,8,255,0.00
159,58,8,255,0.00
160,58,8,255,0.00
161,58,8,255,0.00
162,58,8,255,0.00
163,58,8,255,0.00
164,58,8,255,0.00
165,58,8,255,0.00
166,58,8,255,0.00
167,58,8,255,0.00
168,58,8,255,0.00
169,58,8,255,0.00
170,58,8,255,0.00
171,58,8,255,0.00
172,58,8,255,0.00
173,58,8,255,0.00
174,58,8,255,0.00
175,58,8,255,0.00
176,58,8,255,0.00
177,58,8,255,0.00
178,58,8,255,0.00
179,58,8,255,0.00
180,58,8,255,0.00
181,58,8,255,0.00
182,58,8,255,0.00
183,58,8,255,0.00
184,58,8,255,0.00
185,58,8,255,0.00
186,58,8,255,0.00
187,58,8,255,0.00
188,58,8,255,0.00
189,58,8,255,0.00
190,58,8,255,0.00
191,58,8,255,0.00
192,58,8,255,0.00
193,58,8,255,0.00
194,58,8,255,0.00
195,58,8,255,0.00
196,58,8,255,0.00
197,58,8,255,0.00
198,58,8,255,0.00
199,58,8,255,0.00
200,58,8,255,0.00
201,58,8,255,0.00
202,58,8,255,0.00
203,58,8,255,0.00
204,58,8,255,0.00
205,58,8,255,0.00
206,58,8,255,0.00
207,58,8,255,0.00
208,58,8,255,0.00
209,58,8,255,0.00
210,58,8,255,0.00
211,58,8,255,0.00
212,58,8,255,0.00
213,58,8,255,0.00
214,58,8,255,0.00
215,58,8,255,0.00
216,58,8,255,0.00
217,58,8,255,0.00
218,58,8,255,0.00
219,58,8,255,0.00
220,58,8,255,0.00
221,58,8,255,0.00
222,58,8,255,0.00
223,58,8,255,0.00
224,58,8,255,0.00
225,58,8,255,0.00
226,58,8,255,0.00
227,58,8,255,0.00
228,58,8,255,0.00
229,58,8,255,0.00
230,58,8,255,0.00
231,58,8,255,0.00
232,58,8,255,0.00
233,58,8,255,0.00
234,58,8,255,0.00
235,58,8,255,0.00
236,58,8,255,0.00
237,58,8,255,0.00
238,58,8,255,0.00
239,58,8,255,0.00
240,58,8,255,0.00
241,58,8,255,0.00
242,58,8,255,0.00
243,58,8,255,0.00
244,58,8,255,0.00
245,58,8,255,0.00
246,58,8,255,0.00
247,58,8,255,0.00
248,58,8,255,0.00
249,58,8,255,0.00
250,58,8,255,0.00
251,58,8,255,0.00
252,58,8,255,0.00
253,58,8,255,0.00
254,58,8,255,0.00
255,58,8,255,0.00
0,59,8,255,0.00
1,59,8,255,0.00
2,59,8,255,0.00
3,59,8,255,0.00
4,59,8,255,0.00
5,59,8,255,0.00
6,59,8,255,0.00
7,59,8,255,0.00
8,59,8,255,0.00
9,59,8,255,0.00
10,59,8,255,0.00
11,59,8,255,0.00
12,59,8,255,0.00
13,59,8,255,0.00
14,59,8,255,0.00
15,59,8,255,0.00
16,59,8,255,0.00
17,59,8,255,0.00
18,59,8,255,0.00
19,59,8,255,0.00
20,59,8,255,0.00
21,59,8,255,0.00
22,59,8,255,0.00
23,59,8,255,0.00
24,59,8,255,0.00
25,59,8,255,0.00
26,59,8,255,0.00
27,59,8,255,0.00
28,59,8,255,0.00
29,59,8,255,0.00
30,59,8,255,0.00
31,59,8,255,0.00
32,59,8,255,0.00
33,59,8,255,0.00
34,59,8,255,0.00
35,59,8,255,0.00
36,59,8,255,0.00
37,59,8,255,0.00
38,59,8,255,0.00
39,59,8,255,0.00
40,59,8,255,0.00
41,59,8,255,0.00
42,59,8,255,0.00
43,59,8,255,0.00
44,59,8,255,0.00
45,59,8,255,0.00
46,59,8,255,0.00
47,59,8,255,0.00
48,59,8,255,0.00
49,59,8,255,0.00
50,59,8,255,0.00
51,59,8,255,0.00
52,59,8,255,0.00
53,59,8,255,0.00
54,59,8,255,0.00
55,59,8,255,0.00
56,59,8,255,0.00
57,59,8,255,0.00
58,59,8,255,0.00
59,59,8,255,0.00
60,59,8,255,0.00
61,59,8,255,0.00
62,59,8,255,0.00
63,59,8,255,0.00
64,59,8,255,0.00
65,59,8,255,0.00
66,59,8,255,0.00
67,59,8,255,0.00
68,59,8,255,0.00
69,59,8,255,0.00
70,59,8,255,0.00
71,59,8,255,0.00
72,59,8,255,0.00
73,59,8,255,0.00
74,59,8,255,0.00
75,59,8,255,0.00
76,59,8,255,0.00
77,59,8,255,0.00
78,59,8,255,0.00
79,59,8,255,0.00
80,59,8,255,0.00
81,59,8,255,0.00
82,59,8,255,0.00
83,59,8,255,0.00
84,59,8,255,0.00
85,59,8,255,0.00
86,59,8,255,0.00
87,59,8,255,0.00
88,59,8,255,0.00
89,59,8,255,0.00
90,59,8,255,0.00
91,59,8,255,0.00
92,59,8,255,0.00
93,59,8,255,0.00
94,59,8,255,0.00
95,59,8,255,0.00
96,59,8,255,0.00
97,59,8,255,0.00
98,59,8,255,0.00
99,59,8,255,0.00
100,59,8,255,0.00
101,59,8,255,0.00
102,59,8,255,0.00
103,59,8,255,0.00
104,59,8,255,0.00
105,59,8,255,0.00
106,59,8,255,0.00
107,59,8,255,0.00
108,59,8,255,0.00
109,59,8,255,0.00
110,59,8,255,0.00
111,59,8,255,0.00
112,59,8,255,0.00
113,59,8,255,0.00
114,59,8,255,0.00
115,59,8,255,0.00
116,59,8,255,0.00
117,59,8,255,0.00
118,59,8,255,0.00
119,59,8,255,0.00
120,59,8,255,0.00
121,59,8,255,0.00
122,59,8,255,0.00
123,59,8,255,0.00
124,59,8,255,0.00
125,59,8,255,0.00
126,59,8,255,0.00
127,59,8,255,0.00
128,59,8,255,0.00
129,59,8,255,0.00
130,59,8,255,0.00
131,59,8,255,0.00
132,59,8,255,0.00
133,59,8,255,0.00
134,59,8,255,0.00
135,59,8,255,0.00
136,59,8,255,0.00
137,59,8,255,0.00
138,59,8,255,0.00
139,59,8,255,0.00
140,59,8,255,0.00
141,59,8,255,0.00
142,59,8,255,0.00
143,59,8,255,0.00
144,59,8,255,0.00
145,59,8,255,0.00
146,59,8,255,0.00
147,59,8,255,0.00
148,59,8,255,0.00
149,59,8,255,0.00
150,59,8,255,0.00
151,59,8,255,0.00
152,59,8,255,0.00
153,59,8,255,0.00
154,59,8,255,0.00
155,59,8,255,0.00
156,59,8,255,0.00
157,59,8,255,0.00
158,59,8,255,0.00
159,59,8,255,0.00
160,59,8,255,0.00
161,59,8,255,0.00
162,59,8,255,0.00
163,59,8,255,0.00
164,59,8,255,0.00
165,59,8,255,0.00
166,59,8,255,0.00
167,59,8,255,0.00
168,59,8,255,0.00
169,59,8,255,0.00
170,59,8,255,0.00
171,59,8,255,0.00
172,59,8,255,0.00
173,59,8,255,0.00
174,59,8,255,0.00
175,59,8,255,0.00
176,59,8,255,0.00
177,59,8,255,0.00
178,59,8,255,0.00
179,59,8,255,0.00
180,59,8,255,0.00
181,59,8,255,0.00
182,59,8,255,0.00
183,59,8,255,0.00
184,59,8,255,0.00
185,59,8,255,0.00
186,59,8,255,0.00
187,59,8,255,0.00
188,59,8,255,0.00
189,59,8,255,0.00
190,59,8,255,0.00
191,59,8,255,0.00
192,59,8,255,0.00
193,59,8,255,0.00
194,59,8,255,0.00
195,59,8,255,0.00
196,59,8,255,0.00
197,59,8,255,0.00
198,59,8,255,0.00
199,59,8,255,0.00
200,59,8,255,0.00
201,59,8,255,0.00
202,59,8,255,0.00
203,59,8,255,0.00
204,59,8,255,0.00
205,59,8,255,0.00
206,59,8,255,0.00
207,59,8,255,0.00
208,59,8,255,0.00
209,59,8,255,0.00
210,59,8,255,0.00
211,59,8,255,0.00
212,59,8,255,0.00
213,59,8,255,0.00
214,59,8,255,0.00
215,59,8,255,0.00
216,59,8,255,0.00
217,59,8,255,0.00
218,59,8,255,0.00
219,59,8,255,0.00
220,59,8,255,0.00
221,59,8,255,0.00
222,59,8,255,0.00
223,59,8,255,0.00
224,59,8,255,0.00
225,59,8,255,0.00
226,59,8,255,0.00
227,59,8,255,0.00
228,59,8,255,0.00
229,59,8,255,0.00
230,59,8,255,0.00
231,59,8,255,0.00
232,59,8,255,0.00
233,59,8,255,0.00
234,59,8,255,0.00
235,59,8,255,0.00
236,59,8,255,0.00
237,59,8,255,0.00
238,59,8,255,0.00
239,59,8,255,0.00
240,59,8,255,0.00
241,59,8,255,0.00
242,59,8,255,0.00
243,59,8,255,0.00
244,59,8,255,0.00
245,59,8,255,0.00
246,59,8,255,0.00
247,59,8,255,0.00
248,59,8,255,0.00
249,59,8,255,0.00
250,59,8,255,0.00
251,59,8,255,0.00
252,59,8,255,0.00
253,59,8,255,0.00
254,59,8,255,0.00
255,59,8,255,0.00
0,60,8,255,0.00
1,60,8,255,0.00
2,60,8,255,0.00
3,60,8,255,0.00
4,60,8,255,0.00
5,60,8,255,0.00
6,60,8,255,0.00
7,60,8,255,0.00
8,60,8,255,0.00
9,60,8,255,0.00
10,60,8,255,0.00
11,60,8,255,0.00
12,60,8,255,0.00
13,60,8,255,0.00
14,60,8,255,0.00
15,60,8,255,0.00
16,60,8,255,0.00
17,60,8,255,0.00
18,60,8,255,0.00
19,60,8,255,0.00
20,60,8,255,0.00
21,60,8,255,0.00
22,60,8,255,0.00
23,60,8,255,0.00
24,60,8,255,0.00
25,60,8,255,0.00
26,60,8,255,0.00
27,60,8,255,0.00
28,60,8,255,0.00
29,60,8,255,0.00
30,60,8,255,0.00
31,60,8,255,0.00
32,60,8,255,0.00
33,60,8,255,0.00
34,60,8,255,0.00
35,60,8,255,0.00
36,60,8,255,0.00
37,60,8,255,0.00
38,60,8,255,0.00
39,60,8,255,0.00
40,60,8,255,0.00
41,60,8,255,0.00
42,60,8,255,0.00
43,60,8,255,0.00
44,60,8,255,0.00
45,60,8,255,0.00
46,60,8,255,0.00
47,60,8,255,0.00
48,60,8,255,0.00
49,60,8,255,0.00
50,60,8,255,0.00
51,60,8,255,0.00
52,60,8,255,0.00
53,60,8,255,0.00
54,60,8,255,0.00
55,60,8,255,0.00
56,60,8,255,0.00
57,60,8,255,0.00
58,60,8,255,0.00
59,60,8,255,0.00
60,60,8,255,0.00
61,60,8,255,0.00
62,60,8,255,0.00
63,60,8,255,0.00
64,60,8,255,0.00
65,60,8,255,0.00
66,60,8,255,0.00
67,60,8,255,0.00
68,60,8,255,0.00
69,60,8,255,0.00
70,60,8,255,0.00
71,60,8,255,0.00
72,60,8,255,0.00
73,60,8,255,0.00
74,60,8,255,0.00
75,60,8,255,0.00
76,60,8,255,0.00
77,60,8,255,0.00
78,60,8,255,0.00
79,60,8,255,0.00
80,60,8,255,0.00
81,60,8,255,0.00
82,60,8,255,0.00
83,60,8,255,0.00
84,60,8,255,0.00
85,60,8,255,0.00
86,60,8,255,0.00
87,60,8,255,0.00
88,60,8,255,0.00
89,60,8,255,0.00
90,60,8,255,0.00
91,60,8,255,0.00
92,60,8,255,0.00
93,60,8,255,0.00
94,60,8,255,0.00
95,60,8,255,0.00
96,60,8,255,0.00
97,60,8,255,0.00
98,60,8,255,0.00
99,60,8,255,0.00
100,60,8,255,0.00
101,60,8,255,0.00
102,60,8,255,0.00
103,60,8,255,0.00
104,60,8,255,0.00
105,60,8,255,0.00
106,60,8,255,0.00
107,60,8,255,0.00
108,60,8,255,0.00
109,60,8,255,0.00
110,60,8,255,0.00
111,60,8,255,0.00
112,60,8,255,0.00
113,60,8,255,0.00
114,60,8,255,0.00
115,60,8,255,0.00
116,60,8,255,0.00
117,60,8,255,0.00
118,60,8,255,0.00
119,60,8,255,0.00
120,60,8,255,0.00
121,60,8,255,0.00
122,60,8,255,0.00
123,60,8,255,0.00
124,60,8,255,0.00
125,60,8,255,0.00
126,60,8,255,0.00
127,60,8,255,0.00
128,60,8,255,0.00
129,60,8,255,0.00
130,60,8,255,0.00
131,60,8,255,0.00
132,60,8,255,0.00
133,60,8,255,0.00
134,60,8,255,0.00
135,60,8,255,0.00
136,60,8,255,0.00
137,60,8,255,0.00
138,60,8,255,0.00
139,60,8,255,0.00
140,60,8,255,0.00
141,60,8,255,0.00
142,60,8,255,0.00
143,60,8,255,0.00
144,60,8,255,0.00
145,60,8,255,0.00
146,60,8,255,0.00
147,60,8,255,0.00
148,60,8,255,0.00
149,60,8,255,0.00
150,60,8,255,0.00
151,60,8,255,0.00
152,60,8,255,0.00
153,60,8,255,0.00
154,60,8,255,0.00
155,60,8,255,0.00
156,60,8,255,0.00
157,60,8,255,0.00
158,60,8,255,0.00
159,60,8,255,0.00
160,60,8,255,0.00
161,60,8,255,0.00
162,60,8,255,0.00
163,60,8,255,0.00
164,60,8,255,0.00
165,60,8,255,0.00
166,60,8,255,0.00
167,60,8,255,0.00
168,60,8,255,0.00
169,60,8,255,0.00
170,60,8,255,0.00
171,60,8,255,0.00
172,60,8,255,0.00
173,60,8,255,0.00
174,60,8,255,0.00
175,60,8,255,0.00
176,60,8,255,0.00
177,60,8,255,0.00
178,60,8,255,0.00
179,60,8,255,0.00
180,60,8,255,0.00
181,60,8,255,0.00
182,60,8,255,0.00
183,60,8,255,0.00
184,60,8,255,0.00
185,60,8,255,0.00
186,60,8,255,0.00
187,60,8,255,0.00
188,60,8,255,0.00
189,60,8,255,0.00
190,60,8,255,0.00
191,60,8,255,0.00
192,60,8,255,0.00
193,60,8,255,0.00
194,60,8,255,0.00
195,60,8,255,0.00
196,60,8,255,0.00
197,60,8,255,0.00
198,60,8,255,0.00
199,60,8,255,0.00
200,60,8,255,0.00
201,60,8,255,0.00
202,60,8,255,0.00
203,60,8,255,0.00
204,60,8,255,0.00
205,60,8,255,0.00
206,60,8,255,0.00
207,60,8,255,0.00
208,60,8,255,0.00
209,60,8,255,0.00
210,60,8,255,0.00
211,60,8,255,0.00
212,60,8,255,0.00
213,60,8,255,0.00
214,60,8,255,0.00
215,60,8,255,0.00
216,60,8,255,0.00
217,60,8,255,0.00
218,60,8,255,0.00
219,60,8,255,0.00
220,60,8,255,0.00
221,60,8,255,0.00
222,60,8,255,0.00
223,60,8,255,0.00
224,60,8,255,0.00
225,60,8,255,0.00
226,60,8,255,0.00
227,60,8,255,0.00
228,60,8,255,0.00
229,60,8,255,0.00
230,60,8,255,0.00
231,60,8,255,0.00
232,60,8,255,0.00
233,60,8,255,0.00
234,60,8,255,0.00
235,60,8,255,0.00
236,60,8,255,0.00
237,60,8,255,0.00
238,60,8,255,0.00
239,60,8,255,0.00
240,60,8,255,0.00
241,60,8,255,0.00
242,60,8,255,0.00
243,60,8,255,0.00
244,60,8,255,0.00
245,60,8,255,0.00
246,60,8,255,0.00
247,60,8,255,0.00
248,60,8,255,0.00
249,60,8,255,0.00
250,60,8,255,0.00
251,60,8,255,0.00
252,60,8,255,0.00
253,60,8,255,0.00
254,60,8,255,0.00
255,60,8,255,0.00
0,61,8,255,0.00
1,61,8,255,0.00
2,61,8,255,0.00
3,61,8,255,0.00
4,61,8,255,0.00
5,61,8,255,0.00
6,61,8,255,0.00
7,61,8,255,0.00
8,61,8,255,0.00
9,61,8,255,0.00
10,61,8,255,0.00
11,61,8,255,0.00
12,61,8,255,0.00
13,61,8,255,0.00
14,61,8,255,0.00
15,61,8,255,0.00
16,61,8,255,0.00
17,61,8,255,0.00
18,61,8,255,0.00
19,61,8,255,0.00
20,61,8,255,0.00
21,61,8,255,0.00
22,61,8,255,0.00
23,61,8,255,0.00
24,61,8,255,0.00
25,61,8,255,0.00
26,61,8,255,0.00
27,61,8,255,0.00
28,61,8,255,0.00
29,61,8,255,0.00
30,61,8,255,0.00
31,61,8,255,0.00
32,61,8,255,0.00
33,61,8,255,0.00
34,61,8,255,0.00
35,61,8,255,0.00
36,61,8,255,0.00
37,61,8,255,0.00
38,61,8,255,0.00
39,61,8,255,0.00
40,61,8,255,0.00
41,61,8,255,0.00
42,61,8,255,0.00
43,61,8,255,0.00
44,61,8,255,0.00
45,61,8,255,0.00
46,61,8,255,0.00
47,61,8,255,0.00
48,61,8,255,0.00
49,61,8,255,0.00
50,61,8,255,0.00
51,61,8,255,0.00
52,61,8,255,0.00
53,61,8,255,0.00
54,61,8,255,0.00
55,61,8,255,0.00
56,61,8,255,0.00
57,61,8,255,0.00
58,61,8,255,0.00
59,61,8,255,0.00
60,61,8,255,0.00
61,61,8,255,0.00
62,61,8,255,0.00
63,61,8,255,0.00
64,61,8,255,0.00
65,61,8,255,0.00
66,61,8,255,0.30
67,61,8,255,0.00
68,61,8,255,0.00
69,61,8,255,0.00
70,61,8,255,0.00
71,61,8,255,0.00
72,61,8,255,0.00
73,61,8,255,0.00
74,61,8,255,0.00
75,61,8,255,0.00
76,61,8,255,0.00
77,61,8,255,0.00
78,61,8,255,0.00
79,61,8,255,0.00
80,61,8,255,0.00
81,61,8,255,0.00
82,61,8,255,0.00
83,61,8,255,0.00
84,61,8,255,0.00
85,61,8,255,0.00
86,61,8,255,0.00
87,61,8,255,0.00
88,61,8,255,0.00
89,61,8,255,0.00
90,61,8,255,0.00
91,61,8,255,0.00
92,61,8,255,0.00
93,61,8,255,0.00
94,61,8,255,0.00
95,61,8,255,0.00
96,61,8,255,0.00
97,61,8,255,0.00
98,61,8,255,0.00
99,61,8,255,0.00
100,61,8,255,0.00
101,61,8,255,0.00
102,61,8,255,0.00
103,61,8,255,0.00
104,61,8,255,0.00
105,61,8,255,0.00
106,61,8,255,0.00
107,61,8,255,0.00
108,61,8,255,0.00
109,61,8,255,0.00
110,61,8,255,0.00
111,61,8,255,0.00
112,61,8,255,0.00
113,61,8,255,0.00
114,61,8,255,0.00
115,61,8,255,0.00
116,61,8,255,0.00
117,61,8,255,0.00
118,61,8,255,0.00
119,61,8,255,0.00
120,61,8,255,0.00
121,61,8,255,0.00
122,61,8,255,0.00
123,61,8,255,0.00
124,61,8,255,0.00
125,61,8,255,0.00
126,61,8,255,0.00
127,61,8,255,0.00
128,61,8,255,0.00
129,61,8,255,0.00
130,61,8,255,0.00
131,61,8,255,0.00
132,61,8,255,0.00
133,61,8,255,0.00
134,61,8,255,0.00
135,61,8,255,0.00
136,61,8,255,0.00
137,61,8,255,0.00
138,61,8,255,0.00
139,61,8,255,0.00
140,61,8,255,0.00
141,61,8,255,0.00
142,61,8,255,0.00
143,61,8,255,0.00
144,61,8,255,0.00
145,61,8,255,0.00
146,61,8,255,0.00
147,61,8,255,0.00
148,61,8,255,0.00
149,61,8,255,0.00
150,61,8,255,0.00
151,61,8,255,0.00
152,61,8,255,0.00
153,61,8,255,0.00
154,61,8,255,0.00
155,61,8,255,0.00
156,61,8,255,0.00
157,61,8,255,0.00
158,61,8,255,0.00
159,61,8,255,0.00
160,61,8,255,0.00
161,61,8,255,0.00
162,61,8,255,0.00
163,61,8,255,0.00
164,61,8,255,0.00
165,61,8,255,0.00
166,61,8,255,0.00
167,61,8,255,0.00
168,61,8,255,0.00
169,61,8,255,0.00
170,61,8,255,0.00
171,61,8,255,0.00
172,61,8,255,0.00
173,61,8,255,0.00
174,61,8,255,0.00
175,61,8,255,0.00
176,61,8,255,0.00
177,61,8,255,0.00
178,61,8,255,0.00
179,61,8,255,0.00
180,61,8,255,0.00
181,61,8,255,0.00
182,61,8,255,0.00
183,61,8,255,0.00
184,61,8,255,0.00
185,61,8,255,0.00
186,61,8,255,0.00
187,61,8,255,0.00
188,61,8,255,0.00
189,61,8,255,0.00
190,61,8,255,0.00
191,61,8,255,0.00
192,61,8,255,0.00
193,61,8,255,0.00
194,61,8,255,0.00
195,61,8,255,0.00
196,61,8,255,0.00
197,61,8,255,0.00
198,61,8,255,0.00
199,61,8,255,0.00
200,61,8,255,0.00
201,61,8,255,0.00
202,61,8,255,0.00
203,61,8,255,0.00
204,61,8,255,0.00
205,61,8,255,0.00
206,61,8,255,0.00
207,61,8,255,0.00
208,61,8,255,0.00
209,61,8,255,0.00
210,61,8,255,0.00
211,61,8,255,0.00
212,61,8,255,0.00
213,61,8,255,0.00
214,61,8,255,0.00
215,61,8,255,0.00
216,61,8,255,0.00
217,61,8,255,0.00
218,61,8,255,0.00
219,61,8,255,0.00
220,61,8,255,0.00
221,61,8,255,0.00
222,61,8,255,0.00
223,61,8,255,0.00
224,61,8,255,0.00
225,61,8,255,0.00
226,61,8,255,0.00
227,61,8,255,0.00
228,61,8,255,0.00
229,61,8,255,0.00
230,61,8,255,0.00
231,61,8,255,0.00
232,61,8,255,0.00
233,61,8,255,0.00
234,61,8,255,0.00
235,61,8,255,0.00
236,61,8,255,0.00
237,61,8,255,0.00
238,61,8,255,0.00
239,61,8,255,0.00
240,61,8,255,0.00
241,61,8,255,0.00
242,61,8,255,0.00
243,61,8,255,0.00
244,61,8,255,0.00
245,61,8,255,0.00
246,61,8,255,0.00
247,61,8,255,0.00
248,61,8,255,0.00
249,61,8,255,0.00
250,61,8,255,0.00
251,61,8,255,0.00
252,61,8,255,0.00
253,61,8,255,0.00
254,61,8,255,0.00
255,61,8,255,0.00
0,62,8,255,0.00
1,62,8,255,0.00
2,62,8,255,0.00
3,62,8,255,0.00
4,62,8,255,0.00
5,62,8,255,0.00
6,62,8,255,0.00
7,62,8,255,0.00
8,62,8,255,0.00
9,62,8,255,0.00
10,62,8,255,0.00
11,62,8,255,0.00
12,62,8,255,0.00
13,62,8,255,0.00
14,62,8,255,0.00
15,62,8,255,0.00
16,62,8,255,0.00
17,62,8,255,0.00
18,62,8,255,0.00
19,62,8,255,0.00
20,62,8,255,0.00
21,62,8,255,0.00
22,62,8,255,0.00
23,62,8,255,0.00
24,62,8,255,0.00
25,62,8,255,0.00
26,62,8,255,0.00
27,62,8,255,0.00
28,62,8,255,0.00
29,62,8,255,0.00
30,62,8,255,0.00
31,62,8,255,0.00
32,62,8,255,0.00
33,62,8,255,0.00
34,62,8,255,0.00
35,62,8,255,0.00
36,62,8,255,0.00
37,62,8,255,0.00
38,62,8,255,0.00
39,62,8,255,0.00
40,62,8,255,0.00
41,62,8,255,0.00
42,62,8,255,0.00
43,62,8,255,0.00
44,62,8,255,0.00
45,62,8,255,0.00
46,62,8,255,0.00
47,62,8,255,0.00
48,62,8,255,0.00
49,62,8,255,0.00
50,62,8,255,0.00
51,62,8,255,0.00
52,62,8,255,0.00
53,62,8,255,0.00
54,62,8,255,0.00
55,62,8,255,0.00
56,62,8,255,0.00
57,62,8,255,0.00
58,62,8,255,0.00
59,62,8,255,0.00
60,62,8,255,0.00
61,62,8,255,0.00
62,62,8,255,0.00
63,62,8,255,0.00
64,62,8,255,0.00
65,62,8,255,0.00
66,62,8,255,0.00
67,62,8,255,0.00
68,62,8,255,0.00
69,62,8,255,0.00
70,62,8,255,0.00
71,62,8,255,0.00
72,62,8,255,0.00
73,62,8,255,0.00
74,62,8,255,0.00
75,62,8,255,0.00
76,62,8,255,0.00
77,62,8,255,0.00
78,62,8,255,0.00
79,62,8,255,0.00
80,62,8,255,0.00
81,62,8,255,0.00
82,62,8,255,0.00
83,62,8,255,0.00
84,62,8,255,0.00
85,62,8,255,0.00
86,62,8,255,0.00
87,62,8,255,0.00
88,62,8,255,0.00
89,62,8,255,0.00
90,62,8,255,0.00
91,62,8,255,0.00
92,62,8,255,0.00
93,62,8,255,0.00
94,62,8,255,0.00
95,62,8,255,0.00
96,62,8,255,0.00
97,62,8,255,0.00
98,62,8,255,0.00
99,62,8,255,0.00
100,62,8,255,0.00
101,62,8,255,0.00
102,62,8,255,0.00
103,62,8,255,0.00
104,62,8,255,0.00
105,62,8,255,0.00
106,62,8,255,0.00
107,62,8,255,0.00
108,62,8,255,0.00
109,62,8,255,0.00
110,62,8,255,0.00
111,62,8,255,0.00
112,62,8,255,0.00
113,62,8,255,0.00
114,62,8,255,0.00
115,62,8,255,0.00
116,62,8,255,0.00
117,62,8,255,0.00
118,62,8,255,0.00
119,62,8,255,0.00
120,62,8,255,0.00
121,62,8,255,0.00
122,62,8,255,0.00
123,62,8,255,0.00
124,62,8,255,0.00
125,62,8,255,0.00
