x,y,layer1,layer2,alpha
254,32,7,255,0.00
255,32,7,255,0.00
0,33,7,255,0.00
1,33,7,255,0.00
2,33,7,255,0.00
3,33,7,255,0.00
4,33,7,255,0.00
5,33,7,255,0.00
6,33,7,255,0.00
7,33,7,255,0.00
8,33,7,255,0.00
9,33,7,255,0.00
10,33,7,255,0.00
11,33,7,255,0.00
12,33,10,255,0.00
13,33,10,255,0.00
14,33,10,255,0.00
15,33,10,255,0.00
16,33,10,255,0.00
17,33,10,255,0.00
18,33,10,255,0.00
19,33,10,255,0.00
20,33,10,255,0.00
21,33,10,255,0.00
22,33,10,255,0.00
23,33,10,255,0.00
24,33,10,255,0.00
25,33,10,255,0.00
26,33,10,255,0.00
27,33,10,255,0.00
28,33,10,255,0.00
29,33,10,255,0.00
30,33,10,255,0.00
31,33,10,255,0.00
32,33,10,255,0.00
33,33,10,255,0.00
34,33,10,255,0.00
35,33,10,255,0.00
36,33,10,255,0.00
37,33,10,255,1.00
38,33,10,255,0.00
39,33,10,255,0.00
40,33,7,255,0.00
41,33,7,255,0.00
42,33,7,255,0.00
43,33,7,255,0.00
44,33,7,255,0.00
45,33,7,255,0.00
46,33,7,255,0.00
47,33,7,255,0.00
48,33,7,255,0.00
49,33,7,255,0.00
50,33,7,255,0.00
51,33,7,255,0.00
52,33,7,255,0.00
53,33,7,255,0.00
54,33,7,255,0.00
55,33,7,255,0.00
56,33,7,255,0.00
57,33,7,255,0.00
58,33,7,255,0.00
59,33,7,255,0.00
60,33,7,255,0.00
61,33,7,255,0.00
62,33,7,255,0.00
63,33,7,255,0.00
64,33,7,255,0.00
65,33,7,255,0.00
66,33,7,8,0.00
67,33,7,8,1.00
68,33,7,8,1.00
69,33,7,8,1.00
70,33,7,255,0.00
71,33,7,255,0.00
72,33,7,255,0.00
73,33,7,255,0.00
74,33,7,255,0.00
75,33,7,255,0.00
76,33,7,255,0.00
77,33,7,255,0.00
78,33,7,8,0.00
79,33,7,8,1.00
80,33,7,8,1.00
81,33,7,8,1.00
82,33,7,255,0.00
83,33,7,255,0.00
84,33,7,255,0.00
85,33,7,255,0.00
86,33,7,255,0.00
87,33,7,255,0.00
88,33,7,255,0.00
89,33,7,255,0.00
90,33,7,255,0.00
91,33,7,255,0.00
92,33,7,255,0.00
93,33,7,255,0.00
94,33,7,8,0.00
95,33,7,8,0.70
96,33,7,8,0.90
97,33,7,8,0.20
98,33,7,255,0.00
99,33,7,255,0.00
100,33,7,255,0.00
101,33,7,255,0.00
102,33,7,255,0.00
103,33,7,255,0.00
104,33,7,255,0.00
105,33,7,255,0.00
106,33,7,255,0.00
107,33,7,255,0.00
108,33,7,255,0.00
109,33,7,255,0.00
110,33,7,255,0.00
111,33,7,255,0.00
112,33,7,255,0.00
113,33,7,255,0.00
114,33,7,255,0.00
115,33,7,255,0.00
116,33,7,255,0.00
117,33,7,255,0.00
118,33,7,255,0.00
119,33,7,255,0.00
120,33,7,255,0.00
121,33,7,255,0.00
122,33,7,255,0.00
123,33,7,255,0.00
124,33,7,255,0.00
125,33,7,255,0.00
126,33,7,255,0.00
127,33,7,255,0.00
128,33,7,255,0.00
129,33,7,255,0.00
130,33,7,255,0.00
131,33,7,255,0.00
132,33,7,255,0.00
133,33,7,255,0.00
134,33,7,255,0.00
135,33,7,255,0.00
136,33,7,255,0.00
137,33,7,255,0.00
138,33,7,255,0.00
139,33,7,255,0.00
140,33,7,255,0.00
141,33,7,255,0.00
142,33,7,255,0.00
143,33,7,255,0.00
144,33,7,255,0.00
145,33,7,255,0.00
146,33,7,255,0.00
147,33,7,255,0.00
148,33,7,255,0.00
149,33,7,255,0.00
150,33,7,255,0.00
151,33,7,255,0.00
152,33,7,255,0.00
153,33,7,255,0.00
154,33,7,255,0.00
155,33,7,255,0.00
156,33,7,255,0.00
157,33,7,255,0.00
158,33,7,255,0.00
159,33,7,255,0.00
160,33,7,255,0.00
161,33,7,255,0.00
162,33,7,255,0.00
163,33,7,255,0.00
164,33,7,255,0.00
165,33,7,255,0.00
166,33,7,255,0.00
167,33,7,255,0.00
168,33,7,255,0.00
169,33,7,255,0.00
170,33,7,255,0.00
171,33,7,255,0.00
172,33,7,255,0.00
173,33,7,255,0.00
174,33,7,255,0.00
175,33,7,255,0.00
176,33,7,255,0.00
177,33,7,255,0.00
178,33,7,255,0.00
179,33,7,255,0.00
180,33,7,255,0.00
181,33,7,255,0.00
182,33,7,255,0.00
183,33,7,255,0.00
184,33,7,255,0.00
185,33,7,255,0.00
186,33,7,255,0.00
187,33,7,255,0.00
188,33,7,255,0.00
189,33,7,255,0.00
190,33,7,255,0.00
191,33,7,255,0.00
192,33,7,255,0.00
193,33,7,255,0.00
194,33,7,255,0.00
195,33,7,255,0.00
196,33,7,255,0.00
197,33,7,255,0.00
198,33,7,255,0.00
199,33,7,255,0.00
200,33,7,255,0.00
201,33,7,255,0.00
202,33,7,255,0.00
203,33,7,255,0.00
204,33,7,255,0.00
205,33,7,255,0.00
206,33,7,255,0.00
207,33,7,255,0.00
208,33,7,255,0.00
209,33,7,255,0.00
210,33,7,255,0.00
211,33,7,255,0.00
212,33,7,255,0.00
213,33,7,255,0.00
214,33,7,255,0.00
215,33,7,255,0.00
216,33,7,255,0.00
217,33,7,255,0.00
218,33,7,255,0.00
219,33,7,255,0.00
220,33,7,255,0.00
221,33,7,255,0.00
222,33,7,255,0.00
223,33,7,255,0.00
224,33,7,255,0.00
225,33,7,255,0.00
226,33,7,255,0.00
227,33,7,255,0.00
228,33,7,255,0.00
229,33,7,255,0.00
230,33,7,255,0.00
231,33,7,255,0.00
232,33,7,255,0.00
233,33,7,255,0.00
234,33,7,255,0.00
235,33,7,255,0.00
236,33,7,255,0.00
237,33,7,255,0.00
238,33,7,255,0.00
239,33,7,255,0.00
240,33,7,255,0.00
241,33,7,255,0.00
242,33,7,255,0.00
243,33,7,255,0.00
244,33,7,255,0.00
245,33,7,255,0.00
246,33,7,255,0.00
247,33,7,255,0.00
248,33,9,255,0.00
249,33,9,255,0.00
250,33,7,255,0.00
251,33,7,255,0.00
252,33,7,255,0.00
253,33,7,255,0.00
254,33,7,255,0.00
255,33,7,255,0.00
0,34,7,255,0.00
1,34,7,255,0.00
2,34,7,255,0.00
3,34,7,255,0.00
4,34,7,255,0.00
5,34,7,255,0.00
6,34,7,255,0.00
7,34,7,255,0.00
8,34,7,255,0.00
9,34,7,255,0.00
10,34,7,255,0.00
11,34,7,255,0.00
12,34,10,255,0.00
13,34,10,255,0.00
14,34,10,255,0.00
15,34,10,255,0.00
16,34,10,255,0.00
17,34,10,255,0.00
18,34,10,255,0.00
19,34,10,255,0.00
20,34,10,255,0.00
21,34,10,255,0.00
22,34,10,255,0.00
23,34,10,255,0.00
24,34,10,255,0.00
25,34,10,255,0.00
26,34,10,255,0.00
27,34,10,255,0.00
28,34,10,255,0.00
29,34,10,255,0.00
30,34,10,255,0.00
31,34,10,255,0.00
32,34,10,255,0.00
33,34,10,255,0.00
34,34,10,255,0.00
35,34,10,255,0.00
36,34,10,255,0.00
37,34,10,255,0.00
38,34,10,255,0.00
39,34,10,255,0.00
40,34,7,255,0.00
41,34,7,255,0.00
42,34,7,255,0.00
43,34,7,255,0.00
44,34,7,255,0.00
45,34,7,255,0.00
46,34,7,255,0.00
47,34,7,255,0.00
48,34,7,255,0.00
49,34,7,255,0.00
50,34,7,255,0.00
51,34,7,255,0.00
52,34,7,255,0.00
53,34,7,255,0.00
54,34,7,255,0.00
55,34,7,255,0.00
56,34,7,255,0.00
57,34,7,255,0.00
58,34,7,255,0.00
59,34,7,255,0.00
60,34,7,255,0.00
61,34,7,255,0.00
62,34,7,255,0.00
63,34,7,255,0.00
64,34,7,255,0.00
65,34,7,255,0.00
66,34,7,8,0.00
67,34,7,8,1.00
68,34,7,8,1.00
69,34,7,8,1.00
70,34,7,255,0.00
71,34,7,255,0.00
72,34,7,255,0.00
73,34,7,255,0.00
74,34,7,255,0.00
75,34,7,255,0.00
76,34,7,255,0.00
77,34,7,255,0.00
78,34,7,8,0.00
79,34,7,8,1.00
80,34,7,8,1.00
81,34,7,8,1.00
82,34,7,255,0.00
83,34,7,255,0.00
84,34,7,255,0.00
85,34,7,255,0.00
86,34,7,255,0.00
87,34,7,255,0.00
88,34,7,255,0.00
89,34,7,255,0.00
90,34,7,255,0.00
91,34,7,255,0.00
92,34,7,255,0.00
93,34,7,255,0.00
94,34,7,255,0.00
95,34,7,255,0.00
96,34,7,255,0.00
97,34,7,255,0.00
98,34,7,255,0.00
99,34,7,255,0.00
100,34,7,255,0.00
101,34,7,255,0.00
102,34,7,255,0.00
103,34,7,255,0.00
104,34,7,255,0.00
105,34,7,255,0.00
106,34,7,255,0.00
107,34,7,255,0.00
108,34,7,255,0.00
109,34,7,255,0.00
110,34,7,255,0.00
111,34,7,255,0.00
112,34,7,255,0.00
113,34,7,255,0.00
114,34,7,255,0.00
115,34,7,255,0.00
116,34,7,255,0.00
117,34,7,255,0.00
118,34,7,255,0.00
119,34,7,255,0.00
120,34,7,255,0.00
121,34,7,255,0.00
122,34,7,255,0.00
123,34,7,255,0.00
124,34,7,255,0.00
125,34,7,255,0.00
126,34,7,255,0.00
127,34,7,255,0.00
128,34,7,255,0.00
129,34,7,255,0.00
130,34,7,255,0.00
131,34,7,255,0.00
132,34,7,255,0.00
133,34,7,255,0.00
134,34,7,255,0.00
135,34,7,255,0.00
136,34,7,255,0.00
137,34,7,255,0.00
138,34,7,255,0.00
139,34,7,255,0.00
140,34,7,255,0.00
141,34,7,255,0.00
142,34,7,255,0.00
143,34,7,255,0.00
144,34,7,255,0.00
145,34,7,255,0.00
146,34,7,255,0.00
147,34,7,255,0.00
148,34,7,255,0.00
149,34,7,255,0.00
150,34,7,255,0.00
151,34,7,255,0.00
152,34,7,255,0.00
153,34,7,255,0.00
154,34,7,255,0.00
155,34,7,255,0.00
156,34,7,255,0.00
157,34,7,255,0.00
158,34,7,255,0.00
159,34,7,255,0.00
160,34,7,255,0.00
161,34,7,255,0.00
162,34,7,255,0.00
163,34,7,255,0.00
164,34,7,255,0.00
165,34,7,255,0.00
166,34,7,255,0.00
167,34,7,255,0.00
168,34,7,255,0.00
169,34,7,255,0.00
170,34,7,255,0.00
171,34,7,255,0.00
172,34,7,255,0.00
173,34,7,255,0.00
174,34,7,255,0.00
175,34,7,255,0.00
176,34,7,255,0.00
177,34,7,255,0.00
178,34,7,255,0.00
179,34,7,255,0.00
180,34,7,255,0.00
181,34,7,255,0.00
182,34,7,255,0.00
183,34,7,255,0.00
184,34,7,255,0.00
185,34,7,255,0.00
186,34,7,255,0.00
187,34,7,255,0.00
188,34,7,255,0.00
189,34,7,255,0.00
190,34,7,255,0.00
191,34,7,255,0.00
192,34,7,255,0.00
193,34,7,255,0.00
194,34,7,255,0.00
195,34,7,255,0.00
196,34,7,255,0.00
197,34,7,255,0.00
198,34,7,255,0.00
199,34,7,255,0.00
200,34,7,255,0.00
201,34,7,255,0.00
202,34,7,255,0.00
203,34,7,255,0.00
204,34,7,255,0.00
205,34,7,255,0.00
206,34,7,255,0.00
207,34,7,255,0.00
208,34,7,255,0.00
209,34,7,255,0.00
210,34,7,255,0.00
211,34,7,255,0.00
212,34,7,255,0.00
213,34,7,255,0.00
214,34,7,255,0.00
215,34,7,255,0.00
216,34,7,255,0.00
217,34,7,255,0.00
218,34,7,255,0.00
219,34,7,255,0.00
220,34,7,255,0.00
221,34,7,255,0.00
222,34,7,255,0.00
223,34,7,255,0.00
224,34,7,255,0.00
225,34,7,255,0.00
226,34,7,255,0.00
227,34,7,255,0.00
228,34,7,255,0.00
229,34,7,255,0.00
230,34,7,255,0.00
231,34,7,255,0.00
232,34,7,255,0.00
233,34,7,255,0.00
234,34,7,255,0.00
235,34,7,255,0.00
236,34,7,255,0.00
237,34,7,255,0.00
238,34,7,255,0.00
239,34,7,255,0.00
240,34,7,255,0.00
241,34,7,255,0.00
242,34,7,255,0.00
243,34,7,255,0.00
244,34,7,255,0.00
245,34,7,255,0.00
246,34,7,255,0.00
247,34,7,255,0.00
248,34,7,255,0.00
249,34,7,255,0.00
250,34,7,255,0.00
251,34,7,255,0.00
252,34,7,255,0.00
253,34,7,255,0.00
254,34,7,255,0.00
255,34,7,255,0.00
0,35,7,255,0.00
1,35,7,255,0.00
2,35,7,255,0.00
3,35,7,255,0.00
4,35,7,255,0.00
5,35,7,255,0.00
6,35,7,255,0.00
7,35,7,255,0.00
8,35,7,255,0.00
9,35,7,255,0.00
10,35,7,255,0.00
11,35,7,255,0.00
12,35,10,255,0.00
13,35,10,255,0.00
14,35,10,255,0.00
15,35,10,255,0.00
16,35,10,255,0.00
17,35,10,255,0.00
18,35,10,255,0.00
19,35,10,255,0.00
20,35,10,255,0.00
21,35,10,255,0.00
22,35,10,255,0.00
23,35,10,255,0.00
24,35,10,255,0.00
25,35,10,255,0.00
26,35,10,255,0.00
27,35,10,255,0.00
28,35,10,255,0.00
29,35,10,255,0.00
30,35,10,255,0.00
31,35,10,255,0.00
32,35,10,255,0.00
33,35,10,255,0.00
34,35,10,255,0.00
35,35,10,255,0.00
36,35,10,255,0.00
37,35,10,255,0.00
38,35,10,8,0.00
39,35,10,255,0.00
40,35,7,255,0.00
41,35,7,255,0.00
42,35,7,255,0.00
43,35,7,255,0.00
44,35,7,255,0.00
45,35,7,255,0.00
46,35,7,255,0.00
47,35,7,255,0.00
48,35,7,255,0.00
49,35,7,255,0.00
50,35,7,255,0.00
51,35,7,255,0.00
52,35,7,255,0.00
53,35,7,255,0.00
54,35,7,255,0.00
55,35,7,255,0.00
56,35,7,255,0.00
57,35,7,255,0.00
58,35,7,255,0.00
59,35,7,255,0.00
60,35,7,255,0.00
61,35,7,255,0.00
62,35,7,255,0.00
63,35,7,255,0.30
64,35,7,255,0.00
65,35,7,255,0.00
66,35,7,8,0.00
67,35,7,8,0.50
68,35,7,8,1.00
69,35,7,8,1.00
70,35,7,255,0.00
71,35,7,255,0.00
72,35,7,255,0.00
73,35,7,255,0.00
74,35,7,255,0.00
75,35,7,255,0.00
76,35,7,255,0.00
77,35,7,255,0.00
78,35,7,8,0.00
79,35,7,8,1.00
80,35,7,8,1.00
81,35,7,8,1.00
82,35,7,255,0.00
83,35,7,255,0.00
84,35,7,255,0.00
85,35,7,255,0.00
86,35,7,255,0.00
87,35,7,255,0.00
88,35,7,255,0.00
89,35,7,255,0.00
90,35,7,255,0.00
91,35,7,255,0.00
92,35,7,255,0.00
93,35,7,8,0.00
94,35,7,8,0.00
95,35,7,8,0.00
96,35,7,8,0.00
97,35,7,8,0.00
98,35,7,8,0.00
99,35,7,255,0.00
100,35,7,255,0.00
101,35,7,255,0.00
102,35,7,255,0.00
103,35,7,255,0.00
104,35,7,255,0.00
105,35,7,255,0.00
106,35,7,255,0.00
107,35,7,255,0.00
108,35,7,255,0.00
109,35,7,255,0.00
110,35,7,255,0.00
111,35,7,255,0.00
112,35,7,255,0.00
113,35,7,255,0.00
114,35,7,255,0.00
115,35,7,255,0.00
116,35,7,255,0.00
117,35,7,255,0.00
118,35,7,255,0.00
119,35,7,255,0.00
120,35,7,255,0.00
121,35,7,255,0.00
122,35,7,255,0.00
123,35,7,255,0.00
124,35,7,255,0.00
125,35,7,255,0.00
126,35,7,255,0.00
127,35,7,255,0.00
128,35,7,255,0.00
129,35,7,255,0.00
130,35,7,255,0.00
131,35,7,255,0.00
132,35,7,255,0.00
133,35,7,255,0.00
134,35,7,255,0.00
135,35,7,255,0.00
136,35,7,255,0.00
137,35,7,255,0.00
138,35,7,255,0.00
139,35,7,255,0.00
140,35,7,255,0.00
141,35,7,255,0.00
142,35,7,255,0.00
143,35,7,255,0.00
144,35,7,255,0.00
145,35,7,255,0.00
146,35,7,255,0.00
147,35,7,255,0.00
148,35,7,255,0.00
149,35,7,255,0.00
150,35,7,255,0.00
151,35,7,255,0.00
152,35,7,255,0.00
153,35,7,255,0.00
154,35,7,255,0.00
155,35,7,255,0.00
156,35,7,255,0.00
157,35,7,255,0.00
158,35,7,255,0.00
159,35,7,255,0.00
160,35,7,255,0.00
161,35,7,255,0.00
162,35,7,255,0.00
163,35,7,255,0.00
164,35,7,255,0.00
165,35,7,255,0.00
166,35,7,255,0.00
167,35,7,255,0.00
168,35,7,255,0.00
169,35,7,255,0.00
170,35,7,255,0.00
171,35,7,255,0.00
172,35,7,255,0.00
173,35,7,255,0.00
174,35,7,255,0.00
175,35,7,255,0.00
176,35,7,255,0.00
177,35,7,255,0.00
178,35,7,255,0.00
179,35,7,255,0.00
180,35,7,255,0.00
181,35,7,255,0.00
182,35,7,255,0.00
183,35,7,255,0.00
184,35,7,255,0.00
185,35,7,255,0.00
186,35,7,255,0.00
187,35,7,255,0.00
188,35,7,255,0.00
189,35,7,255,0.00
190,35,7,255,0.00
191,35,7,255,0.00
192,35,7,255,0.00
193,35,7,255,0.00
194,35,7,255,0.00
195,35,7,255,0.00
196,35,7,255,0.00
197,35,7,255,0.00
198,35,7,255,0.00
199,35,7,255,0.00
200,35,7,255,0.00
201,35,7,255,0.00
202,35,7,255,0.00
203,35,7,255,0.00
204,35,7,255,0.00
205,35,7,255,0.00
206,35,7,255,0.00
207,35,7,255,0.00
208,35,7,255,0.00
209,35,7,255,0.00
210,35,7,255,0.00
211,35,7,255,0.00
212,35,7,255,0.00
213,35,7,255,0.00
214,35,7,255,0.00
215,35,7,255,0.00
216,35,7,255,0.00
217,35,7,255,0.00
218,35,7,255,0.00
219,35,7,255,0.00
220,35,7,255,0.00
221,35,7,255,0.00
222,35,7,255,0.00
223,35,7,255,0.00
224,35,7,255,0.00
225,35,7,255,0.00
226,35,7,255,0.00
227,35,7,255,0.00
228,35,7,255,0.00
229,35,7,255,0.00
230,35,7,255,0.00
231,35,7,255,0.00
232,35,7,255,0.00
233,35,7,255,0.00
234,35,7,255,0.00
235,35,7,255,0.00
236,35,7,255,0.00
237,35,7,255,0.00
238,35,7,255,0.00
239,35,7,255,0.00
240,35,7,255,0.00
241,35,7,255,0.00
242,35,7,255,0.00
243,35,7,255,0.00
244,35,7,255,0.00
245,35,7,255,0.00
246,35,7,255,0.00
247,35,7,255,0.00
248,35,7,255,0.00
249,35,7,255,0.00
250,35,7,255,0.00
251,35,7,255,0.00
252,35,7,255,0.00
253,35,7,255,0.00
254,35,7,255,0.00
255,35,7,255,0.00
0,36,7,255,0.00
1,36,7,255,0.00
2,36,7,255,0.00
3,36,7,255,0.00
4,36,7,255,0.00
5,36,7,255,0.00
6,36,7,255,0.00
7,36,7,255,0.00
8,36,7,255,0.00
9,36,7,255,0.00
10,36,7,255,0.00
11,36,7,255,0.00
12,36,10,255,0.00
13,36,10,255,0.00
14,36,10,255,0.00
15,36,10,255,0.00
16,36,10,255,0.00
17,36,10,255,0.00
18,36,10,255,0.00
19,36,10,255,0.00
20,36,10,255,0.00
21,36,10,255,0.00
22,36,10,255,0.00
23,36,10,255,0.00
24,36,10,255,0.00
25,36,10,255,0.00
26,36,10,255,0.00
27,36,10,255,0.00
28,36,10,255,0.00
29,36,10,255,0.00
30,36,10,255,0.00
31,36,10,255,0.00
32,36,10,255,0.00
33,36,10,255,0.00
34,36,10,255,0.00
35,36,10,255,0.00
36,36,10,255,0.00
37,36,10,255,0.00
38,36,10,255,0.00
39,36,10,255,1.00
40,36,7,255,0.00
41,36,7,255,0.00
42,36,7,255,1.00
43,36,7,255,0.00
44,36,7,255,0.00
45,36,7,255,0.00
46,36,7,255,0.00
47,36,7,255,0.00
48,36,7,255,0.00
49,36,7,255,0.00
50,36,7,255,0.00
51,36,7,255,0.00
52,36,7,255,0.00
53,36,7,255,0.00
54,36,7,255,0.00
55,36,7,255,0.00
56,36,7,255,0.00
57,36,7,255,0.00
58,36,7,255,0.00
59,36,7,255,0.00
60,36,7,8,0.00
61,36,7,8,0.00
62,36,7,8,0.00
63,36,7,8,0.00
64,36,7,255,0.00
65,36,7,255,0.00
66,36,7,255,0.00
67,36,7,255,0.00
68,36,7,255,0.00
69,36,7,255,0.00
70,36,7,255,0.00
71,36,7,255,0.00
72,36,7,8,0.00
73,36,7,8,0.00
74,36,7,8,0.00
75,36,7,8,0.00
76,36,7,255,0.00
77,36,7,255,0.00
78,36,7,255,0.00
79,36,7,8,0.00
80,36,7,8,0.20
81,36,7,8,0.20
82,36,7,255,0.00
83,36,7,255,0.00
84,36,7,8,0.00
85,36,7,8,0.00
86,36,7,8,0.00
87,36,7,8,0.00
88,36,7,255,0.00
89,36,7,255,0.00
90,36,7,255,0.00
91,36,7,255,0.00
92,36,7,255,0.00
93,36,7,8,0.00
94,36,7,8,0.40
95,36,7,8,1.00
96,36,7,8,1.00
97,36,7,8,1.00
98,36,7,8,0.60
99,36,7,8,0.00
100,36,7,8,0.00
101,36,7,255,0.00
102,36,7,255,0.00
103,36,7,255,0.00
104,36,7,255,0.00
105,36,7,255,0.00
106,36,7,255,0.00
107,36,7,255,0.00
108,36,7,255,0.00
109,36,7,255,0.00
110,36,7,255,0.00
111,36,7,255,0.00
112,36,7,255,0.00
113,36,7,255,0.00
114,36,7,255,0.00
115,36,7,255,0.00
116,36,7,255,0.00
117,36,7,255,0.00
118,36,7,255,0.00
119,36,7,255,0.00
120,36,7,255,0.00
121,36,7,255,0.00
122,36,7,255,0.00
123,36,7,255,0.00
124,36,7,255,0.00
125,36,7,255,0.00
126,36,7,8,0.00
127,36,7,8,0.00
128,36,7,8,0.00
129,36,7,8,0.00
130,36,7,255,0.00
131,36,7,255,0.00
132,36,7,255,0.00
133,36,7,255,0.00
134,36,7,8,0.00
135,36,7,255,0.60
136,36,7,255,0.00
137,36,7,255,0.00
138,36,7,8,0.00
139,36,7,255,0.00
140,36,7,255,0.00
141,36,7,255,0.00
142,36,7,8,0.00
143,36,7,8,0.00
144,36,7,8,0.00
145,36,7,255,0.00
146,36,7,255,0.00
147,36,7,255,0.00
148,36,7,255,0.00
149,36,7,255,0.00
150,36,7,255,0.00
151,36,7,255,0.00
152,36,7,255,0.00
153,36,7,255,0.00
154,36,7,255,0.00
155,36,7,255,0.00
156,36,7,255,0.00
157,36,7,255,0.00
158,36,7,255,0.00
159,36,7,255,0.00
160,36,7,255,0.00
161,36,7,255,0.00
162,36,7,255,0.00
163,36,7,255,0.00
164,36,7,255,0.00
165,36,7,255,0.00
166,36,7,255,0.00
167,36,7,255,0.00
168,36,7,255,0.00
169,36,7,255,0.00
170,36,7,255,0.00
171,36,7,255,0.00
172,36,7,255,0.00
173,36,7,255,0.00
174,36,7,255,0.00
175,36,7,255,0.00
176,36,7,255,0.00
177,36,7,255,0.00
178,36,7,255,0.00
179,36,7,255,0.00
180,36,7,255,0.00
181,36,7,255,0.00
182,36,7,255,0.00
183,36,7,255,0.00
184,36,7,255,0.00
185,36,7,255,0.00
186,36,7,255,0.00
187,36,7,255,0.00
188,36,7,255,0.00
189,36,7,255,0.00
190,36,7,255,0.00
191,36,7,255,0.00
192,36,7,255,0.00
193,36,7,255,0.00
194,36,7,255,0.00
195,36,7,255,0.00
196,36,7,255,0.00
197,36,7,255,0.00
198,36,7,255,0.00
199,36,7,255,0.00
200,36,7,255,0.00
201,36,7,255,0.00
202,36,7,255,0.00
203,36,7,255,0.00
204,36,7,255,0.00
205,36,7,255,0.00
206,36,7,255,0.00
207,36,7,255,0.00
208,36,7,255,0.00
209,36,7,255,0.00
210,36,7,255,0.00
211,36,7,255,0.00
212,36,7,255,0.00
213,36,7,255,0.00
214,36,7,255,0.00
215,36,7,255,0.00
216,36,7,255,0.00
217,36,7,255,0.00
218,36,7,255,0.00
219,36,7,255,0.00
220,36,7,255,0.00
221,36,7,255,0.00
222,36,7,255,0.00
223,36,7,255,0.00
224,36,7,255,0.00
225,36,7,255,0.00
226,36,7,255,0.00
227,36,7,255,0.00
228,36,7,255,0.00
229,36,7,255,0.00
230,36,7,255,0.00
231,36,7,255,0.00
232,36,7,255,0.00
233,36,7,255,0.00
234,36,7,255,0.00
235,36,7,255,0.00
236,36,7,255,0.00
237,36,7,255,0.00
238,36,7,255,0.00
239,36,7,255,0.00
240,36,7,255,0.00
241,36,7,255,0.00
242,36,7,255,0.00
243,36,7,255,0.00
244,36,7,255,0.00
245,36,7,255,0.00
246,36,7,255,0.00
247,36,7,255,0.00
248,36,7,255,0.00
249,36,7,255,0.00
250,36,7,255,0.00
251,36,7,255,0.00
252,36,7,255,0.00
253,36,7,255,0.00
254,36,7,255,0.00
255,36,7,255,0.00
0,37,7,255,0.00
1,37,7,255,0.00
2,37,7,255,0.00
3,37,10,255,0.00
4,37,10,255,0.00
5,37,10,255,0.00
6,37,10,255,0.00
7,37,10,255,0.00
8,37,10,255,0.00
9,37,10,255,0.00
10,37,10,255,0.00
11,37,10,255,0.00
12,37,10,255,0.00
13,37,10,255,0.00
14,37,10,255,0.00
15,37,10,255,0.00
16,37,10,255,0.00
17,37,10,255,0.00
18,37,10,255,0.00
19,37,10,255,0.00
20,37,10,255,0.00
21,37,10,255,0.00
22,37,10,255,0.00
23,37,10,255,0.00
24,37,10,255,0.00
25,37,10,255,0.00
26,37,10,255,0.00
27,37,10,255,0.00
28,37,10,255,0.00
29,37,10,255,0.00
30,37,10,255,0.00
31,37,10,255,0.00
32,37,10,255,0.00
33,37,10,255,0.00
34,37,10,255,0.00
35,37,10,255,0.00
36,37,10,255,0.00
37,37,10,255,0.00
38,37,10,255,0.00
39,37,10,255,0.00
40,37,7,255,0.00
41,37,7,255,0.00
42,37,7,255,0.00
43,37,7,255,0.00
44,37,7,255,0.00
45,37,7,255,0.00
46,37,7,255,0.00
47,37,7,255,0.00
48,37,7,255,0.00
49,37,7,255,0.00
50,37,7,255,0.00
51,37,7,255,0.00
52,37,7,255,0.00
53,37,7,255,0.00
54,37,7,255,0.00
55,37,7,255,0.00
56,37,7,255,0.00
57,37,7,255,0.00
58,37,7,255,0.00
59,37,7,255,0.00
60,37,7,8,0.00
61,37,7,8,0.10
62,37,7,8,1.00
63,37,7,8,1.00
64,37,7,255,0.00
65,37,7,255,0.00
66,37,7,255,0.00
67,37,7,255,0.00
68,37,7,255,0.00
69,37,7,255,0.00
70,37,7,255,0.00
71,37,7,255,0.00
72,37,7,8,0.00
73,37,7,8,0.10
74,37,7,8,0.30
75,37,7,8,1.00
76,37,7,255,0.00
77,37,7,255,0.00
78,37,7,255,0.00
79,37,7,255,0.00
80,37,7,255,0.00
81,37,7,255,0.00
82,37,7,255,0.00
83,37,7,255,0.00
84,37,7,8,0.00
85,37,7,8,0.10
86,37,7,8,0.90
87,37,7,8,0.80
88,37,7,255,0.00
89,37,7,255,0.00
90,37,7,255,0.00
91,37,7,255,0.00
92,37,7,255,0.00
93,37,7,8,0.00
94,37,7,8,0.40
95,37,7,8,1.00
96,37,7,8,1.00
97,37,7,8,1.00
98,37,7,8,0.80
99,37,7,8,1.00
100,37,7,8,0.90
101,37,7,255,0.00
102,37,7,255,0.00
103,37,7,255,0.00
104,37,7,255,0.00
105,37,7,255,0.00
106,37,7,255,0.00
107,37,7,255,0.00
108,37,7,255,0.00
109,37,7,255,0.00
110,37,7,255,0.00
111,37,7,255,0.00
112,37,7,255,0.00
113,37,7,255,0.00
114,37,7,255,0.00
115,37,7,255,0.00
116,37,7,255,0.00
117,37,7,255,0.00
118,37,7,255,0.00
119,37,7,255,0.00
120,37,7,255,0.00
121,37,7,255,0.00
122,37,7,255,0.00
123,37,7,255,0.00
124,37,7,255,0.00
125,37,7,255,0.00
126,37,7,8,0.00
127,37,7,8,1.00
128,37,7,8,1.00
129,37,7,8,0.30
130,37,7,255,0.00
131,37,7,255,0.00
132,37,7,255,0.00
133,37,7,255,0.00
134,37,7,8,0.00
135,37,7,255,0.60
136,37,7,255,0.00
137,37,7,255,0.00
138,37,7,255,0.00
