X,Y,Height
82,14,0.443
82,15,0.443
82,16,0.443
82,17,0.443
82,18,0.443
82,19,0.443
82,20,0.443
82,21,0.443
82,22,0.443
82,23,0.443
82,24,0.443
82,25,0.443
82,26,0.443
82,27,0.443
82,28,0.443
82,29,0.443
82,30,0.443
82,31,0.443
82,32,0.443
82,33,0.443
82,34,0.443
82,35,0.443
82,36,0.443
82,37,0.443
82,38,0.443
82,39,0.443
82,40,0.443
82,41,0.443
82,42,0.443
82,43,0.443
82,44,0.443
82,45,0.443
82,46,0.443
82,47,0.443
82,48,0.443
82,49,0.443
82,50,0.443
82,51,0.443
82,52,0.443
82,53,0.443
82,54,0.443
82,55,0.443
82,56,0.443
82,57,0.443
82,58,0.443
82,59,0.443
82,60,0.443
82,61,0.443
82,62,0.443
82,63,0.443
82,64,0.443
82,65,0.443
82,66,0.443
82,67,0.443
82,68,0.443
82,69,0.443
82,70,0.443
82,71,0.443
82,72,0.443
82,73,0.443
82,74,0.443
82,75,0.443
82,76,0.443
82,77,0.443
82,78,0.443
82,79,0.443
82,80,0.443
82,81,0.443
82,82,0.443
82,83,0.443
82,84,0.443
82,85,0.443
82,86,0.443
82,87,0.443
82,88,0.443
82,89,0.443
82,90,0.443
82,91,0.443
82,92,0.443
82,93,0.443
82,94,0.443
82,95,0.443
82,96,0.443
82,97,0.443
82,98,0.443
82,99,0.443
82,100,0.443
82,101,0.443
82,102,0.443
82,103,0.443
82,104,0.443
82,105,0.443
82,106,0.443
82,107,0.443
82,108,0.443
82,109,0.443
82,110,0.443
82,111,0.443
82,112,0.443
82,113,0.443
82,114,0.443
82,115,0.443
82,116,0.443
82,117,0.443
82,118,0.443
82,119,0.443
82,120,0.443
82,121,0.443
82,122,0.443
82,123,0.443
82,124,0.443
82,125,0.443
82,126,0.443
82,127,0.443
82,128,0.443
82,129,0.443
82,130,0.443
82,131,0.443
82,132,0.443
82,133,0.443
82,134,0.443
82,135,0.443
82,136,0.443
82,137,0.443
82,138,0.443
82,139,0.443
82,140,0.443
82,141,0.443
82,142,0.443
82,143,0.443
82,144,0.443
82,145,0.443
82,146,0.443
82,147,0.443
82,148,0.443
82,149,0.443
82,150,0.443
82,151,0.443
82,152,0.443
82,153,0.443
82,154,0.443
82,155,0.443
82,156,0.443
82,157,0.443
82,158,0.443
82,159,0.443
82,160,0.443
82,161,0.443
82,162,0.443
82,163,0.443
82,164,0.443
82,165,0.443
82,166,0.443
82,167,0.443
82,168,0.443
82,169,0.443
82,170,0.443
82,171,0.443
82,172,0.443
82,173,0.443
82,174,0.443
82,175,0.443
82,176,0.443
82,177,0.443
82,178,0.443
82,179,0.443
82,180,0.443
82,181,0.443
82,182,0.443
82,183,0.443
82,184,0.443
82,185,0.443
82,186,0.443
82,187,0.443
82,188,0.443
82,189,0.443
82,190,0.443
82,191,0.443
82,192,0.443
82,193,0.443
82,194,0.443
82,195,0.443
82,196,0.443
82,197,0.443
82,198,0.443
82,199,0.443
82,200,0.443
82,201,0.443
82,202,0.443
82,203,0.443
82,204,0.443
82,205,0.443
82,206,0.443
82,207,0.443
82,208,0.443
82,209,0.443
82,210,0.443
82,211,0.443
82,212,0.443
82,213,0.443
82,214,0.443
82,215,0.443
82,216,0.443
82,217,0.443
82,218,0.443
82,219,0.443
82,220,0.443
82,221,0.443
82,222,0.443
82,223,0.443
82,224,0.443
82,225,0.443
82,226,0.443
82,227,0.443
82,228,0.443
82,229,0.443
82,230,0.443
82,231,0.443
82,232,0.443
82,233,0.443
82,234,0.443
82,235,0.443
82,236,0.443
82,237,0.443
82,238,0.443
82,239,0.443
82,240,0.443
82,241,0.443
82,242,0.443
82,243,0.443
82,244,0.443
82,245,0.443
82,246,0.443
82,247,0.443
82,248,0.443
82,249,0.443
82,250,0.443
82,251,0.443
82,252,0.443
82,253,0.443
82,254,0.000
82,255,0.000
83,0,0.443
83,1,0.443
83,2,0.443
83,3,0.443
83,4,0.443
83,5,0.443
83,6,0.443
83,7,0.443
83,8,0.443
83,9,0.443
83,10,0.443
83,11,0.443
83,12,0.443
83,13,0.443
83,14,0.443
83,15,0.443
83,16,0.443
83,17,0.443
83,18,0.443
83,19,0.443
83,20,0.443
83,21,0.443
83,22,0.443
83,23,0.443
83,24,0.443
83,25,0.443
83,26,0.443
83,27,0.443
83,28,0.443
83,29,0.443
83,30,0.443
83,31,0.443
83,32,0.443
83,33,0.443
83,34,0.443
83,35,0.443
83,36,0.443
83,37,0.443
83,38,0.443
83,39,0.443
83,40,0.443
83,41,0.443
83,42,0.443
83,43,0.443
83,44,0.443
83,45,0.443
83,46,0.443
83,47,0.443
83,48,0.443
83,49,0.443
83,50,0.443
83,51,0.443
83,52,0.443
83,53,0.443
83,54,0.443
83,55,0.443
83,56,0.443
83,57,0.443
83,58,0.443
83,59,0.443
83,60,0.443
83,61,0.443
83,62,0.443
83,63,0.443
83,64,0.443
83,65,0.443
83,66,0.443
83,67,0.443
83,68,0.443
83,69,0.443
83,70,0.443
83,71,0.443
83,72,0.443
83,73,0.443
83,74,0.443
83,75,0.443
83,76,0.443
83,77,0.443
83,78,0.443
83,79,0.443
83,80,0.443
83,81,0.443
83,82,0.443
83,83,0.443
83,84,0.443
83,85,0.443
83,86,0.443
83,87,0.443
83,88,0.443
83,89,0.443
83,90,0.443
83,91,0.443
83,92,0.443
83,93,0.443
83,94,0.443
83,95,0.443
83,96,0.443
83,97,0.443
83,98,0.443
83,99,0.443
83,100,0.443
83,101,0.443
83,102,0.443
83,103,0.443
83,104,0.443
83,105,0.443
83,106,0.443
83,107,0.443
83,108,0.443
83,109,0.443
83,110,0.443
83,111,0.443
83,112,0.443
83,113,0.443
83,114,0.443
83,115,0.443
83,116,0.443
83,117,0.443
83,118,0.443
83,119,0.443
83,120,0.443
83,121,0.443
83,122,0.443
83,123,0.443
83,124,0.443
83,125,0.443
83,126,0.443
83,127,0.443
83,128,0.443
83,129,0.443
83,130,0.443
83,131,0.443
83,132,0.443
83,133,0.443
83,134,0.443
83,135,0.443
83,136,0.443
83,137,0.443
83,138,0.443
83,139,0.443
83,140,0.443
83,141,0.443
83,142,0.443
83,143,0.443
83,144,0.443
83,145,0.443
83,146,0.443
83,147,0.443
83,148,0.443
83,149,0.443
83,150,0.443
83,151,0.443
83,152,0.443
83,153,0.443
83,154,0.443
83,155,0.443
83,156,0.443
83,157,0.443
83,158,0.443
83,159,0.443
83,160,0.443
83,161,0.443
83,162,0.443
83,163,0.443
83,164,0.443
83,165,0.443
83,166,0.443
83,167,0.443
83,168,0.443
83,169,0.443
83,170,0.443
83,171,0.443
83,172,0.443
83,173,0.443
83,174,0.443
83,175,0.443
83,176,0.443
83,177,0.443
83,178,0.443
83,179,0.443
83,180,0.443
83,181,0.443
83,182,0.443
83,183,0.443
83,184,0.443
83,185,0.443
83,186,0.443
83,187,0.443
83,188,0.443
83,189,0.443
83,190,0.443
83,191,0.443
83,192,0.443
83,193,0.443
83,194,0.443
83,195,0.443
83,196,0.443
83,197,0.443
83,198,0.443
83,199,0.443
83,200,0.443
83,201,0.443
83,202,0.443
83,203,0.443
83,204,0.443
83,205,0.443
83,206,0.443
83,207,0.443
83,208,0.443
83,209,0.443
83,210,0.443
83,211,0.443
83,212,0.443
83,213,0.443
83,214,0.443
83,215,0.443
83,216,0.443
83,217,0.443
83,218,0.443
83,219,0.443
83,220,0.443
83,221,0.443
83,222,0.443
83,223,0.443
83,224,0.443
83,225,0.443
83,226,0.443
83,227,0.443
83,228,0.443
83,229,0.443
83,230,0.443
83,231,0.443
83,232,0.443
83,233,0.443
83,234,0.443
83,235,0.443
83,236,0.443
83,237,0.443
83,238,0.443
83,239,0.443
83,240,0.443
83,241,0.443
83,242,0.443
83,243,0.443
83,244,0.443
83,245,0.443
83,246,0.443
83,247,0.443
83,248,0.443
83,249,0.443
83,250,0.443
83,251,0.443
83,252,0.443
83,253,0.443
83,254,0.000
83,255,0.000
84,0,0.443
84,1,0.443
84,2,0.443
84,3,0.443
84,4,0.443
84,5,0.443
84,6,0.443
84,7,0.443
84,8,0.443
84,9,0.443
84,10,0.443
84,11,0.443
84,12,0.443
84,13,0.443
84,14,0.443
84,15,0.443
84,16,0.443
84,17,0.443
84,18,0.443
84,19,0.443
84,20,0.443
84,21,0.443
84,22,0.443
84,23,0.443
84,24,0.443
84,25,0.443
84,26,0.443
84,27,0.443
84,28,0.443
84,29,0.443
84,30,0.443
84,31,0.443
84,32,0.443
84,33,0.443
84,34,0.443
84,35,0.443
84,36,0.443
84,37,0.443
84,38,0.443
84,39,0.443
84,40,0.443
84,41,0.443
84,42,0.443
84,43,0.443
84,44,0.443
84,45,0.443
84,46,0.443
84,47,0.443
84,48,0.443
84,49,0.443
84,50,0.443
84,51,0.443
84,52,0.443
84,53,0.443
84,54,0.443
84,55,0.443
84,56,0.443
84,57,0.443
84,58,0.443
84,59,0.443
84,60,0.443
84,61,0.443
84,62,0.443
84,63,0.443
84,64,0.443
84,65,0.443
84,66,0.443
84,67,0.443
84,68,0.443
84,69,0.443
84,70,0.443
84,71,0.443
84,72,0.443
84,73,0.443
84,74,0.443
84,75,0.443
84,76,0.443
84,77,0.443
84,78,0.443
84,79,0.443
84,80,0.443
84,81,0.443
84,82,0.443
84,83,0.443
84,84,0.443
84,85,0.443
84,86,0.443
84,87,0.443
84,88,0.443
84,89,0.443
84,90,0.443
84,91,0.443
84,92,0.443
84,93,0.443
84,94,0.443
84,95,0.443
84,96,0.443
84,97,0.443
84,98,0.443
84,99,0.443
84,100,0.443
84,101,0.443
84,102,0.443
84,103,0.443
84,104,0.443
84,105,0.443
84,106,0.443
84,107,0.443
84,108,0.443
84,109,0.443
84,110,0.443
84,111,0.443
84,112,0.443
84,113,0.443
84,114,0.443
84,115,0.443
84,116,0.443
84,117,0.443
84,118,0.443
84,119,0.443
84,120,0.443
84,121,0.443
84,122,0.443
84,123,0.443
84,124,0.443
84,125,0.443
84,126,0.443
84,127,0.443
84,128,0.443
84,129,0.443
84,130,0.443
84,131,0.443
84,132,0.443
84,133,0.443
84,134,0.443
84,135,0.443
84,136,0.443
84,137,0.443
84,138,0.443
84,139,0.443
84,140,0.443
84,141,0.443
84,142,0.443
84,143,0.443
84,144,0.443
84,145,0.443
84,146,0.443
84,147,0.443
84,148,0.443
84,149,0.443
84,150,0.443
84,151,0.443
84,152,0.443
84,153,0.443
84,154,0.443
84,155,0.443
84,156,0.443
84,157,0.443
84,158,0.443
84,159,0.443
84,160,0.443
84,161,0.443
84,162,0.443
84,163,0.443
84,164,0.443
84,165,0.443
84,166,0.443
84,167,0.443
84,168,0.443
84,169,0.443
84,170,0.443
84,171,0.443
84,172,0.443
84,173,0.443
84,174,0.443
84,175,0.443
84,176,0.443
84,177,0.443
84,178,0.443
84,179,0.443
84,180,0.443
84,181,0.443
84,182,0.443
84,183,0.443
84,184,0.443
84,185,0.443
84,186,0.443
84,187,0.443
84,188,0.443
84,189,0.443
84,190,0.443
84,191,0.443
84,192,0.443
84,193,0.443
84,194,0.443
84,195,0.443
84,196,0.443
84,197,0.443
84,198,0.443
84,199,0.443
84,200,0.443
84,201,0.443
84,202,0.443
84,203,0.443
84,204,0.443
84,205,0.443
84,206,0.443
84,207,0.443
84,208,0.443
84,209,0.443
84,210,0.443
84,211,0.443
84,212,0.443
84,213,0.443
84,214,0.443
84,215,0.443
84,216,0.443
84,217,0.443
84,218,0.443
84,219,0.443
84,220,0.443
84,221,0.443
84,222,0.443
84,223,0.443
84,224,0.443
84,225,0.443
84,226,0.443
84,227,0.443
84,228,0.443
84,229,0.443
84,230,0.443
84,231,0.443
84,232,0.443
84,233,0.443
84,234,0.443
84,235,0.443
84,236,0.443
84,237,0.443
84,238,0.443
84,239,0.443
84,240,0.443
84,241,0.443
84,242,0.443
84,243,0.443
84,244,0.443
84,245,0.443
84,246,0.443
84,247,0.443
84,248,0.443
84,249,0.443
84,250,0.443
84,251,0.443
84,252,0.443
84,253,0.443
84,254,0.000
84,255,0.000
85,0,0.443
85,1,0.443
85,2,0.443
85,3,0.443
85,4,0.443
85,5,0.443
85,6,0.443
85,7,0.443
85,8,0.443
85,9,0.443
85,10,0.443
85,11,0.443
85,12,0.443
85,13,0.443
85,14,0.443
85,15,0.443
85,16,0.443
85,17,0.443
85,18,0.443
85,19,0.443
85,20,0.443
85,21,0.443
85,22,0.443
85,23,0.443
85,24,0.443
85,25,0.443
85,26,0.443
85,27,0.443
85,28,0.443
85,29,0.443
85,30,0.443
85,31,0.443
85,32,0.443
85,33,0.443
85,34,0.443
85,35,0.443
85,36,0.443
85,37,0.443
85,38,0.443
85,39,0.443
85,40,0.443
85,41,0.443
85,42,0.443
85,43,0.443
85,44,0.443
85,45,0.443
85,46,0.443
85,47,0.443
85,48,0.443
85,49,0.443
85,50,0.443
85,51,0.443
85,52,0.443
85,53,0.443
85,54,0.443
85,55,0.443
85,56,0.443
85,57,0.443
85,58,0.443
85,59,0.443
85,60,0.443
85,61,0.443
85,62,0.443
85,63,0.443
85,64,0.443
85,65,0.443
85,66,0.443
85,67,0.443
85,68,0.443
85,69,0.443
85,70,0.443
85,71,0.443
85,72,0.443
85,73,0.443
85,74,0.443
85,75,0.443
85,76,0.443
85,77,0.443
85,78,0.443
85,79,0.443
85,80,0.443
85,81,0.443
85,82,0.443
85,83,0.443
85,84,0.443
85,85,0.443
85,86,0.443
85,87,0.443
85,88,0.443
85,89,0.443
85,90,0.443
85,91,0.443
85,92,0.443
85,93,0.443
85,94,0.443
85,95,0.443
85,96,0.443
85,97,0.443
85,98,0.443
85,99,0.443
85,100,0.443
85,101,0.443
85,102,0.443
85,103,0.443
85,104,0.443
85,105,0.443
85,106,0.443
85,107,0.443
85,108,0.443
85,109,0.443
85,110,0.443
85,111,0.443
85,112,0.443
85,113,0.443
85,114,0.443
85,115,0.443
85,116,0.443
85,117,0.443
85,118,0.443
85,119,0.443
85,120,0.443
85,121,0.443
85,122,0.443
85,123,0.443
85,124,0.443
85,125,0.443
85,126,0.443
85,127,0.443
85,128,0.443
85,129,0.443
85,130,0.443
85,131,0.443
85,132,0.443
85,133,0.443
85,134,0.443
85,135,0.443
85,136,0.443
85,137,0.443
85,138,0.443
85,139,0.443
85,140,0.443
85,141,0.443
85,142,0.443
85,143,0.443
85,144,0.443
85,145,0.443
85,146,0.443
85,147,0.443
85,148,0.443
85,149,0.443
85,150,0.443
85,151,0.443
85,152,0.443
85,153,0.443
85,154,0.443
85,155,0.443
85,156,0.443
85,157,0.443
85,158,0.443
85,159,0.443
85,160,0.443
85,161,0.443
85,162,0.443
85,163,0.443
85,164,0.443
85,165,0.443
85,166,0.443
85,167,0.443
85,168,0.443
85,169,0.443
85,170,0.443
85,171,0.443
85,172,0.443
85,173,0.443
85,174,0.443
85,175,0.443
85,176,0.443
85,177,0.443
85,178,0.443
85,179,0.443
85,180,0.443
85,181,0.443
85,182,0.443
85,183,0.443
85,184,0.443
85,185,0.443
85,186,0.443
85,187,0.443
85,188,0.443
85,189,0.443
85,190,0.443
85,191,0.443
85,192,0.443
85,193,0.443
85,194,0.443
85,195,0.443
85,196,0.443
85,197,0.443
85,198,0.443
85,199,0.443
85,200,0.443
85,201,0.443
85,202,0.443
85,203,0.443
85,204,0.443
85,205,0.443
85,206,0.443
85,207,0.443
85,208,0.443
85,209,0.443
85,210,0.443
85,211,0.443
85,212,0.443
85,213,0.443
85,214,0.443
85,215,0.443
85,216,0.443
85,217,0.443
85,218,0.443
85,219,0.443
85,220,0.443
85,221,0.443
85,222,0.443
85,223,0.443
85,224,0.443
85,225,0.443
85,226,0.443
85,227,0.443
85,228,0.443
85,229,0.443
85,230,0.443
85,231,0.443
85,232,0.443
85,233,0.443
85,234,0.443
85,235,0.443
85,236,0.443
85,237,0.443
85,238,0.443
85,239,0.443
85,240,0.443
85,241,0.443
85,242,0.443
85,243,0.443
85,244,0.443
85,245,0.443
85,246,0.443
85,247,0.443
85,248,0.443
85,249,0.443
85,250,0.443
85,251,0.443
85,252,0.443
85,253,0.443
85,254,0.000
85,255,0.000
86,0,0.443
86,1,0.443
86,2,0.443
86,3,0.443
86,4,0.443
86,5,0.443
86,6,0.443
86,7,0.443
86,8,0.443
86,9,0.443
86,10,0.443
86,11,0.443
86,12,0.443
86,13,0.443
86,14,0.443
86,15,0.443
86,16,0.443
86,17,0.443
86,18,0.443
86,19,0.443
86,20,0.443
86,21,0.443
86,22,0.443
86,23,0.443
86,24,0.443
86,25,0.443
86,26,0.443
86,27,0.443
86,28,0.443
86,29,0.443
86,30,0.443
86,31,0.443
86,32,0.443
86,33,0.443
86,34,0.443
86,35,0.443
86,36,0.443
86,37,0.443
86,38,0.443
86,39,0.443
86,40,0.443
86,41,0.443
86,42,0.443
86,43,0.443
86,44,0.443
86,45,0.443
86,46,0.443
86,47,0.443
86,48,0.443
86,49,0.443
86,50,0.443
86,51,0.443
86,52,0.443
86,53,0.443
86,54,0.443
86,55,0.443
86,56,0.443
86,57,0.443
86,58,0.443
86,59,0.443
86,60,0.443
86,61,0.443
86,62,0.443
86,63,0.443
86,64,0.443
86,65,0.443
86,66,0.443
86,67,0.443
86,68,0.443
86,69,0.443
86,70,0.443
86,71,0.443
86,72,0.443
86,73,0.443
86,74,0.443
86,75,0.443
86,76,0.443
86,77,0.443
86,78,0.443
86,79,0.443
86,80,0.443
86,81,0.443
86,82,0.443
86,83,0.443
86,84,0.443
86,85,0.443
86,86,0.443
86,87,0.443
86,88,0.443
86,89,0.443
86,90,0.443
86,91,0.443
86,92,0.443
86,93,0.443
86,94,0.443
86,95,0.443
86,96,0.443
86,97,0.443
86,98,0.443
86,99,0.443
86,100,0.443
86,101,0.443
86,102,0.443
86,103,0.443
86,104,0.443
86,105,0.443
86,106,0.443
86,107,0.443
86,108,0.443
86,109,0.443
86,110,0.443
86,111,0.443
86,112,0.443
86,113,0.443
86,114,0.443
86,115,0.443
86,116,0.443
86,117,0.443
86,118,0.443
86,119,0.443
86,120,0.443
86,121,0.443
86,122,0.443
86,123,0.443
86,124,0.443
86,125,0.443
86,126,0.443
86,127,0.443
86,128,0.443
86,129,0.443
86,130,0.443
86,131,0.443
86,132,0.443
86,133,0.443
86,134,0.443
86,135,0.443
86,136,0.443
86,137,0.443
86,138,0.443
86,139,0.443
86,140,0.443
86,141,0.443
86,142,0.443
86,143,0.443
86,144,0.443
86,145,0.443
86,146,0.443
86,147,0.443
86,148,0.443
86,149,0.443
86,150,0.443
86,151,0.443
86,152,0.443
86,153,0.443
86,154,0.443
86,155,0.443
86,156,0.443
86,157,0.443
86,158,0.443
86,159,0.443
86,160,0.443
86,161,0.443
86,162,0.443
86,163,0.443
86,164,0.443
86,165,0.443
86,166,0.443
86,167,0.443
86,168,0.443
86,169,0.443
86,170,0.443
86,171,0.443
86,172,0.443
86,173,0.443
86,174,0.443
86,175,0.443
86,176,0.443
86,177,0.443
86,178,0.443
86,179,0.443
86,180,0.443
86,181,0.443
86,182,0.443
86,183,0.443
86,184,0.443
86,185,0.443
86,186,0.443
86,187,0.443
86,188,0.443
86,189,0.443
86,190,0.443
86,191,0.443
86,192,0.443
86,193,0.443
86,194,0.443
86,195,0.443
86,196,0.443
86,197,0.443
86,198,0.443
86,199,0.443
86,200,0.443
86,201,0.443
86,202,0.443
86,203,0.443
86,204,0.443
86,205,0.443
86,206,0.443
86,207,0.443
86,208,0.443
86,209,0.443
86,210,0.443
86,211,0.443
86,212,0.443
86,213,0.443
86,214,0.443
86,215,0.443
86,216,0.443
86,217,0.443
86,218,0.443
86,219,0.443
86,220,0.443
86,221,0.443
86,222,0.443
86,223,0.443
86,224,0.443
86,225,0.443
86,226,0.443
86,227,0.443
86,228,0.443
86,229,0.443
86,230,0.443
86,231,0.443
86,232,0.443
86,233,0.443
86,234,0.443
86,235,0.443
86,236,0.443
86,237,0.443
86,238,0.443
86,239,0.443
86,240,0.443
86,241,0.443
86,242,0.443
86,243,0.443
86,244,0.443
86,245,0.443
86,246,0.443
86,247,0.443
86,248,0.443
86,249,0.443
86,250,0.443
86,251,0.443
86,252,0.443
86,253,0.443
86,254,0.000
86,255,0.000
87,0,0.443
87,1,0.443
87,2,0.443
87,3,0.443
87,4,0.443
87,5,0.443
87,6,0.443
87,7,0.443
87,8,0.443
87,9,0.443
87,10,0.443
87,11,0.443
87,12,0.443
87,13,0.443
87,14,0.443
87,15,0.443
87,16,0.443
87,17,0.443
87,18,0.443
87,19,0.443
87,20,0.443
87,21,0.443
87,22,0.443
87,23,0.443
87,24,0.443
87,25,0.443
87,26,0.443
87,27,0.443
87,28,0.443
87,29,0.443
87,30,0.443
87,31,0.443
87,32,0.443
87,33,0.443
87,34,0.443
87,35,0.443
87,36,0.443
87,37,0.443
87,38,0.443
87,39,0.443
87,40,0.443
87,41,0.443
87,42,0.443
87,43,0.443
87,44,0.443
87,45,0.443
87,46,0.443
87,47,0.443
87,48,0.443
87,49,0.443
87,50,0.443
87,51,0.443
87,52,0.443
87,53,0.443
87,54,0.443
87,55,0.443
87,56,0.443
87,57,0.443
87,58,0.443
87,59,0.443
87,60,0.443
87,61,0.443
87,62,0.443
87,63,0.443
87,64,0.443
87,65,0.443
87,66,0.443
87,67,0.443
87,68,0.443
87,69,0.443
87,70,0.443
87,71,0.443
87,72,0.443
87,73,0.443
87,74,0.443
87,75,0.443
87,76,0.443
87,77,0.443
87,78,0.443
87,79,0.443
87,80,0.443
87,81,0.443
87,82,0.443
87,83,0.443
87,84,0.443
87,85,0.443
87,86,0.443
87,87,0.443
87,88,0.443
87,89,0.443
87,90,0.443
87,91,0.443
87,92,0.443
87,93,0.443
87,94,0.443
87,95,0.443
87,96,0.443
87,97,0.443
87,98,0.443
87,99,0.443
87,100,0.443
87,101,0.443
87,102,0.443
87,103,0.443
87,104,0.443
87,105,0.443
87,106,0.443
87,107,0.443
87,108,0.443
87,109,0.443
87,110,0.443
87,111,0.443
87,112,0.443
87,113,0.443
87,114,0.443
87,115,0.443
87,116,0.443
87,117,0.443
87,118,0.443
87,119,0.443
87,120,0.443
87,121,0.443
87,122,0.443
87,123,0.443
87,124,0.443
87,125,0.443
87,126,0.443
87,127,0.443
87,128,0.443
87,129,0.443
87,130,0.443
87,131,0.443
87,132,0.443
87,133,0.443
87,134,0.443
87,135,0.443
87,136,0.443
87,137,0.443
87,138,0.443
87,139,0.443
87,140,0.443
87,141,0.443
87,142,0.443
87,143,0.443
87,144,0.443
87,145,0.443
87,146,0.443
87,147,0.443
87,148,0.443
87,149,0.443
87,150,0.443
87,151,0.443
87,152,0.443
87,153,0.443
87,154,0.443
87,155,0.443
87,156,0.443
87,157,0.443
87,158,0.443
87,159,0.443
87,160,0.443
87,161,0.443
87,162,0.443
87,163,0.443
87,164,0.443
87,165,0.443
87,166,0.443
87,167,0.443
87,168,0.443
87,169,0.443
87,170,0.443
87,171,0.443
87,172,0.443
87,173,0.443
87,174,0.443
87,175,0.443
87,176,0.443
87,177,0.443
87,178,0.443
87,179,0.443
87,180,0.443
87,181,0.443
87,182,0.443
87,183,0.443
87,184,0.443
87,185,0.443
87,186,0.443
87,187,0.443
87,188,0.443
87,189,0.443
87,190,0.443
87,191,0.443
87,192,0.443
87,193,0.443
87,194,0.443
87,195,0.443
87,196,0.443
87,197,0.443
87,198,0.443
87,199,0.443
87,200,0.443
87,201,0.443
87,202,0.443
87,203,0.443
87,204,0.443
87,205,0.443
87,206,0.443
87,207,0.443
87,208,0.443
87,209,0.443
87,210,0.443
87,211,0.443
87,212,0.443
87,213,0.443
87,214,0.443
87,215,0.443
87,216,0.443
87,217,0.443
87,218,0.443
87,219,0.443
87,220,0.443
87,221,0.443
87,222,0.443
87,223,0.443
87,224,0.443
87,225,0.443
87,226,0.443
87,227,0.443
87,228,0.443
87,229,0.443
87,230,0.443
87,231,0.443
87,232,0.443
87,233,0.443
87,234,0.443
87,235,0.443
87,236,0.443
87,237,0.443
87,238,0.443
87,239,0.443
87,240,0.443
87,241,0.443
87,242,0.443
87,243,0.443
87,244,0.443
87,245,0.443
87,246,0.443
87,247,0.443
87,248,0.443
87,249,0.443
87,250,0.443
87,251,0.443
87,252,0.443
87,253,0.443
87,254,0.000
87,255,0.000
88,0,0.443
88,1,0.443
88,2,0.443
88,3,0.443
88,4,0.443
88,5,0.443
88,6,0.443
88,7,0.443
88,8,0.443
88,9,0.443
88,10,0.443
88,11,0.443
88,12,0.443
88,13,0.443
88,14,0.443
88,15,0.443
88,16,0.443
88,17,0.443
88,18,0.443
88,19,0.443
88,20,0.443
88,21,0.443
88,22,0.443
88,23,0.443
88,24,0.443
88,25,0.443
88,26,0.443
88,27,0.443
88,28,0.443
88,29,0.443
88,30,0.443
88,31,0.443
88,32,0.443
88,33,0.443
88,34,0.443
88,35,0.443
88,36,0.443
88,37,0.443
88,38,0.443
88,39,0.443
88,40,0.443
88,41,0.443
88,42,0.443
88,43,0.443
88,44,0.443
88,45,0.443
88,46,0.443
88,47,0.443
88,48,0.443
88,49,0.443
88,50,0.443
88,51,0.443
88,52,0.443
88,53,0.443
88,54,0.443
88,55,0.443
88,56,0.443
88,57,0.443
88,58,0.443
88,59,0.443
88,60,0.443
88,61,0.443
88,62,0.443
88,63,0.443
88,64,0.443
88,65,0.443
88,66,0.443
88,67,0.443
88,68,0.443
88,69,0.443
88,70,0.443
88,71,0.443
88,72,0.443
88,73,0.443
88,74,0.443
88,75,0.443
88,76,0.443
88,77,0.443
88,78,0.443
88,79,0.443
88,80,0.443
88,81,0.443
88,82,0.443
88,83,0.443
88,84,0.443
88,85,0.443
88,86,0.443
88,87,0.443
88,88,0.443
88,89,0.443
88,90,0.443
88,91,0.443
88,92,0.443
88,93,0.443
88,94,0.443
88,95,0.443
88,96,0.443
88,97,0.443
88,98,0.443
88,99,0.443
88,100,0.443
88,101,0.443
88,102,0.443
88,103,0.443
88,104,0.443
88,105,0.443
88,106,0.443
88,107,0.443
88,108,0.443
88,109,0.443
88,110,0.443
88,111,0.443
88,112,0.443
88,113,0.443
88,114,0.443
88,115,0.443
88,116,0.443
88,117,0.443
88,118,0.443
88,119,0.443
88,120,0.443
88,121,0.443
88,122,0.443
88,123,0.443
88,124,0.443
88,125,0.443
88,126,0.443
88,127,0.443
88,128,0.443
88,129,0.443
88,130,0.443
88,131,0.443
88,132,0.443
88,133,0.443
88,134,0.443
88,135,0.443
88,136,0.443
88,137,0.443
88,138,0.443
88,139,0.443
88,140,0.443
88,141,0.443
88,142,0.443
88,143,0.443
88,144,0.443
88,145,0.443
88,146,0.443
88,147,0.443
88,148,0.443
88,149,0.443
88,150,0.443
88,151,0.443
88,152,0.443
88,153,0.443
88,154,0.443
88,155,0.443
88,156,0.443
88,157,0.443
88,158,0.443
88,159,0.443
88,160,0.443
88,161,0.443
88,162,0.443
88,163,0.443
88,164,0.443
88,165,0.443
88,166,0.443
88,167,0.443
88,168,0.443
88,169,0.443
88,170,0.443
88,171,0.443
88,172,0.443
88,173,0.443
88,174,0.443
88,175,0.443
88,176,0.443
88,177,0.443
88,178,0.443
88,179,0.443
88,180,0.443
88,181,0.443
88,182,0.443
88,183,0.443
88,184,0.443
88,185,0.443
88,186,0.443
88,187,0.443
88,188,0.443
88,189,0.443
88,190,0.443
88,191,0.443
88,192,0.443
88,193,0.443
88,194,0.443
88,195,0.443
88,196,0.443
88,197,0.443
88,198,0.443
88,199,0.443
88,200,0.443
88,201,0.443
88,202,0.443
88,203,0.443
88,204,0.443
88,205,0.443
88,206,0.443
88,207,0.443
88,208,0.443
88,209,0.443
88,210,0.443
88,211,0.443
88,212,0.443
88,213,0.443
88,214,0.443
88,215,0.443
88,216,0.443
88,217,0.443
88,218,0.443
88,219,0.443
88,220,0.443
88,221,0.443
88,222,0.443
88,223,0.443
88,224,0.443
88,225,0.443
88,226,0.443
