Header: 0
Map Number: 1
Object Count: 2870
Type,PositionX,PositionY,PositionZ,AngleX,AngleY,AngleZ,Scale
20,33.79694,96.10233,282.7725,20,0,420,1
10,41.5,109.5,165,0,0,2850,0.8000002
33,44.64962,109.3925,170.4692,0,0,3090,1
21,44.87763,109.8055,168.9409,0,0,3180,1
10,43.5,118.5,211.8706,0,0,3150,1
21,32.36126,126.5797,279.4469,375,0,1500,1
21,34.71285,119.2934,320.7305,375,0,1500,1
21,40.12012,126.4897,297.0694,375,0,1500,1
10,36.5,113.5,241.5729,0,0,3090,0.8200002
10,40.5,113.5,167.7156,-5,0,3090,1
10,33.5,112.5,205.0383,0,0,3150,1
24,34.91121,135.8608,174.683,0,0,90,1
21,43.65651,130.3435,264.9239,0,0,3600,1
21,42.91917,141.2344,255.5001,0,0,3600,1
21,36.35708,142.7185,255.0778,0,0,3600,1
21,38.07032,137.9725,283.7327,375,0,1500,1
23,32.65862,157.0486,171.6216,0,0,477,1
23,38.30668,157.4379,165,0,0,477,1
21,45.70138,151.0417,255.5,0,0,3150,1
21,32.63491,151.6008,255.5,0,0,3870,1
9,43,150.5,165,0,0,3300,1
9,42,158.5,165,0,0,3390,1
9,33,145.5,163.4535,0,0,3390,1
24,33.5,154,166.7346,0,0,840,1
24,40,145.5,165,0,0,840,1
10,47.5,175,165,370,0,2700,0.7000003
32,42.5,172,165,380,0,2940,2.339999
31,47.59528,173.8087,215,20,0,3330,1.5
32,43.3381,166.2112,165,35,0,2610,2.919998
34,46.35821,169.7061,165,370,0,2700,1
22,43.30452,175.1285,167.8786,0,0,327,1
23,36.05938,168.8937,176.4236,0,0,417,1
9,35.44381,164.0863,154.9726,-10,0,3120,1
9,32.49758,175.2518,130.1078,-10,0,3120,1
24,43.5,171.5,191.7676,0,0,840,1
24,44,166.5,240.008,0,0,840,1.26
21,36.50592,165.9233,312.6312,375,0,1500,1
21,45.31501,164.2581,283.7327,375,0,1590,1
10,45.5,190.5,165,0,0,326,1.06
22,45.50432,181.6454,165.0001,0,0,327,1
23,35.87859,177.8064,165,0,0,387,1
23,40.91578,179.7647,165,0,0,387,1
9,42.67442,184.3159,130.1077,-10,0,3120,1
9,37.80234,189.7935,137.6166,-10,0,3180,1
9,46.14835,190.3532,130.1078,-10,0,3090,1
21,38.34082,179.6812,283.7327,375,0,1500,1
21,41.95053,184.2564,284.1914,375,0,1500,1
21,40.73945,182.2748,284.5357,375,0,1590,1
9,36.30752,198.4539,130.1077,-10,0,3180,1
9,40.66383,204.1834,130.1077,-10,0,3180,1
9,41.12355,201.9347,130.1078,-10,0,3180,1
9,41.06166,206.6837,130.1077,-10,0,3090,1
9,41.48436,195.361,133.4174,-10,0,3090,1
24,35.5,193,169.5543,0,0,4290,1
10,38,221.5,199.8431,0,0,450,1
10,41.5,222,208.321,0,0,450,1
10,33.5,216.5,175.2084,0,0,360,1
21,33.5,218,201.6984,0,0,360,1
21,40,221,195.3224,0,0,450,1
23,47.5,217.5,239.5077,0,0,360,1
23,43,211.5,169.3904,0,0,360,1
23,37,212,165,0,0,360,1
24,41.5,223.5,205.2041,0,0,810,1
24,39.5,216.5,165,0,0,810,1
24,43,213,176.5185,0,0,810,1
24,45.5,219,244.5117,0,0,810,1
24,32.5,209.5,165,0,0,840,1
9,47,221.5,259.9311,0,0,3390,1
10,38.5,224,240.3025,0,0,450,1
24,48,223,243.4338,0,0,750,1
10,38.5,233,220.7531,0,0,450,1
10,39.5,235,224.0729,0,0,450,1
21,39,233.5,227.3747,0,0,360,1
21,35.5,228,189.3466,0,0,360,1
21,44.5,226.5,211.7021,0,0,450,1
22,34,226.5,198.8094,0,0,360,1
23,47,234,211.5506,0,0,360,1
23,43.5,229.5,252.8601,0,0,420,1
24,39,233,209.31,0,0,720,1
24,46.5,228,200.0795,0,0,810,1
9,45.81234,228.1237,177.504,-10,0,3180,1
24,46,240,190.2282,0,0,750,1
0,39.5,245.5,218.8447,0,0,0,1
0,45.5,242.5,177.9207,0,0,-90,1
1,33.5,247,165.044,0,0,-90,1
22,38,243,171.2845,0,0,450,1
22,32.5,243.5,179.7321,0,0,360,1
24,42,241,165.4538,0,0,840,1
24,36.5,243,176.7133,0,0,840,1
33,49,7.5,165,-25,0,-30,1
22,53,12,165,-380,0,1440,1
24,49.5,12,165,-380,0,1770,1
25,56.5,13.5,165,-385,0,2010,1
24,62.5,16,162.3595,-380,0,1770,1
22,53,18,165,-380,0,1440,1
22,57,21.5,211.66,-380,0,1440,1
25,55,30.5,165,-385,0,2100,1.4
25,61,25.5,183.8258,-385,0,2100,1
25,57,25,168.8807,-385,0,2100,1
25,56,19,173.5924,-385,0,2010,1
24,53,18.5,165,-375,0,1590,1.679999
9,48.14193,30.09249,134.2561,10,0,4500,1
24,62,24.5,183.2623,0,0,3750,1
31,55.5,23.5,178.0623,375,0,1530,1
24,64,24,186.891,-380,0,1770,1
31,63.26784,32.19704,13.43449,35,0,-660,1
22,53.5,35,165,-380,0,1440,1
22,53,44.5,165,-380,0,1440,1
25,63,44.5,165,-370,0,1650,1.619999
25,57.5,40.5,165,-375,0,1860,1.4
9,48.0434,40.32915,130.1078,10,0,4500,1
8,53.5,36.5,165,0,0,3510,1
127,54.5,45.5,173.9171,-5,0,5250,1
127,61.5,47.5,174.5272,-5,0,5340,1
127,62.5,44.5,165,0,0,3870,1
127,62.5,40.5,164.9214,0,0,3870,1
127,62.5,42,165,0,0,3900,1
127,62.98619,43.21066,162.0563,0,0,3840,1
127,62.59591,39.44406,158.9711,25,0,4020,1
127,63.72793,37.26197,37.5867,35,0,3930,1
127,62.5,38,138.9321,0,0,3930,1
127,62.50571,41.20031,304.3222,0,0,4020,1
22,57.5,57.5,165,-380,0,1440,1
22,49,56.5,165,-380,0,1440,1
127,62.5,61.5,165,0,0,3870,1
127,63.5,56.5,165,0,0,3990,1
127,57.5,59.5,165,0,0,4020,1
127,62.5,51.5,196.2229,-5,0,5220,1
127,51.5,59.5,165,-5,0,5220,1
127,49.5,55.5,171.7095,-5,0,5340,1
127,57.5,50.5,233.5977,-5,0,5340,1
127,63.52584,56.50752,305.7271,0,0,5340,1
127,63.78315,63.12364,279.9109,65,0,3930,1
127,51.63103,59.25689,302.0563,0,0,3990,1
127,57.59619,50.53163,374.0477,-5,0,3870,1
9,61.02958,79.39545,130.1077,10,0,4410,1
9,50.78587,71.48369,130.1078,10,0,4680,1
24,53,73.5,165,5,0,810,1
127,62.5,67.5,191.1081,-15,0,4080,1
127,55.5,64.5,172.6956,-5,0,4020,1
127,55.3871,64.55556,310.1477,-5,0,4020,1
9,52.51479,85.34564,130.1078,10,0,4440,1
22,48.29806,111.999,169.5593,0,0,3180,1
24,48.38616,104.3942,146.141,-5,0,2010,1
24,56.38352,109.1936,146.141,-5,0,2010,1
30,60.5,123,165,0,0,2250,1.22
10,59,121.5,165,0,0,2250,1
10,58,124.5,165,0,0,2250,1
10,61,120.5,165,0,0,2250,1
52,63.33285,123.014,165.0001,0,0,3240,0.7200003
34,63.39943,123.0806,165.0001,0,0,3240,1
10,56.5,117,165,0,0,3240,1
10,54.5,115.5,165,0,0,3150,1
10,52.2343,114.3028,140,0,0,3030,0.9200001
33,56.95665,117.1075,165.5266,0,0,2970,1
10,58.79316,119.3157,165.0189,0,0,2250,1
10,48.53865,114.6302,172.3243,0,0,3180,0.8400002
23,49.37045,114.2397,170.7066,0,0,3120,1
24,53.33236,114.7794,162.6526,0,0,3120,1
24,58.60474,118.1942,159.1643,0,0,3120,1
25,50.13724,113.465,167.3494,0,0,3120,1
23,56.32346,116.1878,159.7519,0,0,3090,1
6,62.43727,124.4345,165,0,0,3240,0.6000004
20,61.50033,122.3773,320.7495,60,0,2250,1
6,62.45373,121.4553,165,0,0,3240,0.5600004
20,62.65226,117.4477,282.7725,20,0,420,1
10,59.79025,126.3711,165,0,0,2250,1
10,49.5,122.5,165,0,0,3150,1.14
21,52.30141,123.1996,255.5001,0,0,3600,1
10,62.5,127.5,165,0,0,2400,1
120,62,130.5,170.684,360,0,2520,0.6800003
152,62.64296,131.1044,172.682,355,0,2430,1
153,63.29726,130.8586,170.719,355,0,2550,1
21,62.61712,134.5059,255.5,0,0,3240,1
9,59.75005,139.7644,130.1078,0,0,4860,1
21,61.98777,141.1485,255.5001,0,0,3240,1
9,61.5,141.5,165,0,0,3300,1
150,62,131.5,165,355,0,2430,1.04
23,51.67949,156.9222,165.0001,0,0,477,1
23,50.38347,150.3113,165,0,0,477,1
23,63.20554,147.9925,165,0,0,477,1
23,58.28245,145.5914,165.0001,0,0,327,1
21,53.4843,145.4923,283.7327,375,0,1590,1
21,59.70494,150.8349,283.7327,375,0,1590,1
31,48.95647,166.6281,215,15,0,3300,1.18
32,51.31548,170.6589,215,15,0,3300,1.859999
10,59.5,172.5,171.3685,0,0,133,1.12
24,50.5,166,167.0121,0,0,840,1
21,49.37261,172.0771,310.556,375,0,1590,1
21,51.3746,166.2199,288.0211,375,0,1590,1
10,62.5,186.5,165,0,0,38,1.06
10,52.5,186.5,165,0,0,304,0.92
10,56.5,181.5,165,0,0,65,0.9999999
22,62.89485,180.9407,165,0,0,327,1
22,52.17669,177.3477,179.2049,0,0,327,1
24,57.5,181.5,165,0,0,4230,1
24,50.5,178,181.2768,0,0,4230,1
10,59.5,198.5,165.6513,0,0,358,1.12
9,59.20905,196.1423,130.1077,-10,0,3090,1
9,49.5,192.5,165.955,-10,0,3210,1
10,55.5,193.5,166.5,0,0,241,1.07
23,51.5,222,165,0,0,360,1
23,54.5,214,173.9714,0,0,540,1
9,55,213,177.7679,0,0,3390,1
9,58,220.5,165,0,0,3480,1
31,52.5,224,165,0,0,-300,1
23,64,221,165.2386,0,0,540,1
23,49.5,228,169.3395,0,0,360,1
23,57,231,203.0757,0,0,420,1
9,59.7236,234.7783,233.6806,-10,0,3180,1
0,49,244.5,165,0,0,-90,1
0,62.5,245.5,185.8951,0,0,-90,1
1,57,246,166.3295,5,0,-90,1
0,52.5,244.5,165,0,0,-90,1
31,65.55562,15.22147,111.5632,375,0,1500,1
30,64.46785,30.44369,-6.563667,35,0,-660,0.6400003
24,65.5,31.5,22.49998,-380,0,1770,1
32,65.81834,21.50915,64.39619,375,0,1500,1
24,80,20.5,165,-380,0,1680,1
25,80,25.5,165,-360,0,1740,1.579999
24,66.5,39.5,160.4512,-380,0,1770,1
24,77.5,33.5,165,-380,0,1770,1
25,70.5,33,165,-360,0,1740,1
24,69,35.5,165,-385,0,2010,1
8,69,44,165,0,0,3510,1
24,76.5,63,206.8555,5,0,810,1
127,64.5,63.5,176.3141,0,0,3870,1
127,67.5,60.5,165.9296,0,0,4020,1
127,70.5,52.5,173.7604,-5,0,5220,1
127,67.50242,60.40213,306.3303,0,0,5310,1
127,70.55957,52.34622,312.3195,0,0,3870,1
24,70.5,68.5,165,5,0,810,1
24,68,70,165,5,0,810,1
24,76,67.5,165,5,0,1050,1
127,70.5,65.5,211.6477,-15,0,4170,1
127,64.5,64.5,191.8731,0,0,3870,1
24,69.5,80,165,5,0,810,1
21,75.1625,94.92703,-495,0,0,-810,1
22,73,95.5,165,0,0,-720,1
9,71.16144,89.85522,132.2793,10,0,4320,1
9,71.26024,80.85803,130.1077,10,0,4320,1
24,77,87.5,165,5,0,810,1
20,66.08059,111.3258,282.7725,20,0,420,1
98,73.99314,103.264,165,0,0,-330,1.2
0,72.9678,106.8566,-385,0,0,-780,1
0,68.88515,100.6144,-385,0,0,-840,1
0,71.61703,103.5058,165.0001,0,0,-720,0.6800003
0,76.32964,106.1421,-495,0,0,-810,1
21,77.25648,98.73697,-495,0,0,-810,1
21,78,102,165,0,0,-810,1
21,74,96.5,165,0,0,-720,1
22,77.1361,103.7169,155,0,0,-720,1
52,75.50162,100.3136,185,5,0,120,0.7200003
99,72,100,165,0,0,-720,1
58,72.5,97.5,165,5,0,120,1
58,71.5,97,165,5,0,120,1
0,68.93295,96.37827,-485,0,0,-810,1
9,78.42199,103.0496,130.1077,10,0,4320,1
24,73,97,165,5,0,810,1
24,76.5,103,165,5,0,810,1
24,72,103,165,5,0,810,1
24,79.5,97,165,5,0,810,1
6,65.48237,122.4758,165,0,0,3240,0.5000005
6,64.51123,124.5004,165,0,0,3240,0.5400004
6,64.47831,121.5046,165,0,0,3060,0.5000005
24,65.98315,113.5697,146.141,-5,0,2010,1
21,68.2641,124.3044,255.5001,0,0,3600,1
97,67.7743,140.5526,168.6109,355,0,2520,1
0,67.88212,141.8449,164.9999,0,0,180,0.7000003
23,69.88473,135.2661,165,0,0,387,1
21,68.614,141.5424,255.5001,0,0,3240,1
21,74.62342,139.2082,255.5001,0,0,3510,1
21,70.2002,135.994,283.7326,375,0,1590,1
21,65.89584,128.8775,283.7327,375,0,1590,1
27,73.49689,154.3404,187.7342,365,0,2970,1
26,70.64119,149.5002,-137.2819,330,0,2910,1
26,74.18153,147.7698,165.4713,365,0,2970,0.6800003
21,78.76949,146.8965,187.2803,360,0,2880,0.6400003
122,74.48777,154.0145,169.6086,0,0,-450,1
124,74.49628,157.4844,165,0,0,-450,1
4,73.23901,147.1255,166.2337,365,0,2790,0.5200005
10,66.5,155.5,165,370,0,2700,0.9000001
10,71.5,155.5,165,370,0,2700,1
10,66.5,149.5,165,370,0,2700,1
10,72.5,147.5,165,355,0,2700,1
23,72.04262,144.5154,165.0001,0,0,387,1
145,79.5,154.5,195.5743,0,0,0,1
145,78.5,153.5,192.535,0,0,90,1
145,78.5,152.5,192.726,0,0,90,1
140,75.5,156,168.5784,0,0,90,1
142,79.5,153,193.8224,0,0,90,1
141,75.5,154,172.6375,0,0,90,1
133,75.5,152.5,178.4937,0,0,90,1
133,75.5,151.5,179.2245,0,0,90,1
133,75.5,150.5,178.3066,0,0,90,1
133,76.5,156.5,169.274,0,0,0,1
58,79.5,156.5,187.1646,0,0,0,1
123,78.01834,148.9903,172.8981,0,0,180,1
123,78.02172,157.0157,166.6598,0,0,-360,1
125,76.12875,154.958,482.2472,360,0,2430,1
125,76.16772,150.8992,490.9485,360,0,2520,1
124,74.5,148.5,168.4702,0,0,-720,1
122,74.47264,152.0161,168.9657,0,0,-450,1
22,80,146.5,165,360,0,2970,0.4200004
10,77.5,162.5,165,370,0,2700,1
21,78,161,165,360,0,3090,0.6800003
10,74.5,161.5,165,0,0,0,1
10,79.5,167.5,165,0,0,204,0.98
10,65.5,172.5,167.1486,0,0,152,1
10,65.5,168.5,167.6248,0,0,175,0.93
10,70.5,165.5,165,0,0,212,1.04
10,68.5,160.5,165,370,0,2880,1
10,75.39077,172.4341,165,0,0,327,1.05
22,78.02889,173.4357,165.0001,0,0,327,1
22,70.20688,168.3605,165.0001,0,0,327,1
22,64.3037,175.2321,165,0,0,327,1
24,76,172.5,165,0,0,4230,1
24,67.5,170.5,166.5,0,0,4230,1
10,77.5,189.5,165,0,0,6,0.94
10,75.5,183,165,0,0,321,0.99
10,64.5,191.5,165,0,0,325,0.95
10,68.5,178.5,165,0,0,229,1.04
10,77.5,177.5,165,0,0,173,0.93
9,77.79013,184.0419,130.1078,-10,0,2550,1
9,77.80981,177.0114,130.1078,-10,0,3210,1
10,71.5,190.5,165,0,0,352,0.98
10,71.49302,197.6586,165,0,0,213,0.99
10,75.5,199.5,167.4897,0,0,0,1
10,75.5,207.5,181.8958,0,0,51,0.92
10,69.5,204.5,165,0,0,196,0.97
23,69,222.5,186.6756,0,0,420,1
31,67,223.5,176.5365,0,0,-570,1
10,65.5,222.5,167.6779,0,0,0,1
10,76.5,213.5,165,0,0,346,0.95
9,77.41041,222.1961,130.1078,-10,0,3180,1
9,77.96368,228.1672,130.1078,-10,0,2460,1
9,67.97444,225.5965,150.3492,-10,0,3180,1
10,74.5,229.5,165,0,0,39,1.03
0,67.5,246.5,172.1264,0,0,-90,1
0,74.5,246.5,196.6126,0,0,-90,1
23,83,14.5,165,-380,0,1770,1
23,94,11,165,-380,0,1620,1
24,86,11,165,-380,0,1620,1
24,90.5,11,165,-375,0,1590,1
23,91.5,16,165,-380,0,1770,1
25,87,16.5,165,-380,0,1680,1
25,85,27,165,-360,0,1740,1.819999
24,85.5,20.5,165,-375,0,1890,1.999999
24,86.5,19,165,-375,0,1890,1
24,89,17.5,165,-375,0,1890,1
24,85.5,23,165,-375,0,1680,1
8,93.5,17.5,165,0,0,3510,1
8,82.5,30.5,165,0,0,3510,1
20,93.11672,47.4221,282.7724,-20,0,240,1
9,93.25143,45.72897,130.1077,10,0,4230,1
24,85,36.5,165,0,0,3750,1
24,86.5,37.5,165,0,0,3750,1.559999
24,84,38.5,165,0,0,3810,1
9,88.37436,58.91587,130.1077,10,0,4230,1
24,90,53,165,0,0,3870,1.42
24,88.5,55.5,165,0,0,3870,1
24,88,61,165,5,0,1050,1
24,91.5,64,165,5,0,1050,1
81,96,62,165,0,0,810,1
81,96,64,165,0,0,810,1
21,94.91412,72.56207,225,340,0,270,1
10,95.5,73,165,-5,0,450,1
21,89.82857,68.81423,289.2867,20,0,510,1
21,86.59138,75.11205,282.7725,-20,0,240,1
9,84.01942,71.12914,130.1077,10,0,4350,1
9,91.15237,72.72006,131.3674,10,0,4350,1
24,85,74,165,0,0,3870,1
24,88,79,165,0,0,3780,1.3
24,82.5,68.5,165.3087,5,0,1050,1
81,96,66,165,0,0,810,1
81,96,68,165,-5,0,450,1
9,92.37547,84.73726,130.1077,10,0,4350,1
24,86.5,81,165,0,0,3780,1
24,84.5,81.5,165,0,0,3990,1
22,87.81866,101.2992,155,0,0,-720,1
22,92.78831,105.8869,155,0,0,-720,1
9,83.93271,105.7038,130.1077,10,0,4320,1
24,95.5,102,165,0,0,3990,1
24,87.5,110.5,165,0,0,3990,1
20,84.43632,126.3345,282.7725,20,0,420,1
22,89.05305,113.4425,155,0,0,-720,1
22,87.19659,120.2029,155,0,0,-720,1
9,88.57286,116.195,130.1077,10,0,4380,1
24,85.5,126.5,165,0,0,3990,1
90,95.5,125.5,165,360,0,2790,1
81,96,124.5,161.8664,365,0,2790,1
81,96,122.5,159.5031,365,0,2790,1
81,96,120.5,160.2555,365,0,2790,1
81,96,118.5,158.4407,365,0,2790,1
81,96,116.5,160.2348,365,0,2790,1
81,96,114.5,161.9423,365,0,2790,1
81,96,112.5,160.9027,365,0,2790,1
30,83.5,128.5,165,0,0,-150,1
22,87.69137,134.3139,155,0,0,-720,1
23,83.56815,141.2533,165.0001,0,0,387,1
9,87.73531,142.9903,130.1078,-10,0,3270,1
9,92.93139,140.9942,130.1078,-10,0,3450,1
24,92.5,132,165,0,0,3990,1
24,93,143,165,0,0,3990,1
90,95.5,130.5,165,360,0,2790,1
81,96,132,162.9981,365,0,2790,1
81,96,134,156.0502,365,0,2790,1
81,96,136,155.8681,365,0,2790,1
81,96,138,162.0259,365,0,2790,1
81,96,140,164.2313,365,0,2790,1
10,85.37302,154.1656,165,365,0,2400,0.7800002
26,82.40875,147.8504,185.5397,360,0,2970,1
124,81.5,148.5,167.9482,0,0,90,1
10,81.8793,146.6035,165,370,0,2700,0.6600003
5,83.3726,151.8512,170.647,365,0,2790,0.6600003
10,83.81829,152.2305,170.3453,365,0,2640,0.8600001
122,81.54001,154.029,166.7784,0,0,-270,1
10,89.5,157.5,165,370,0,2700,1
10,93.5,159.5,165,0,0,230,1.06
10,84.5,156.5,165.481,370,0,2700,1
10,84.5,152.5,168.4531,355,0,2910,0.8400002
21,81.5,146,165,355,0,2880,0.7000003
22,89.03979,149.1457,155,0,0,-720,1
23,91.22642,154.5893,165.0001,0,0,387,1
9,91.82767,156.226,130.1078,-10,0,3270,1
9,93.95325,150.3427,130.1077,-10,0,3450,1
24,90,151,165,0,0,4230,1
58,80.5,156,191.0587,0,0,150,1
124,81.49186,157.5329,164.5978,0,0,-180,1
5,83.03662,149.3012,166.8977,365,0,2790,0.6200004
122,81.54081,151.9461,170.8984,0,0,-270,1
10,84.47541,150.4108,165,370,0,2700,0.9200001
125,80.17883,150.8752,494.5208,360,0,2610,1
125,80.15121,154.849,505.9754,360,0,2700,1
10,80.5,162.5,165,370,0,2700,1
10,85.5,164.5,165,0,0,244,0.94
10,85.5,173.5,165,0,0,344,1.03
10,95.5,164.5,165,0,0,200,1.04
22,90.24438,175.8552,155,0,0,-720,1
9,85.59953,174.1282,130.1077,-10,0,3210,1
9,89.16183,168.7727,130.1078,-10,0,3210,1
9,93.8313,171.4957,130.1077,-10,0,3270,1
9,93.76694,160.2705,130.1077,-10,0,3270,1
24,89,174.5,165,0,0,4230,1
10,95.5,180.5,165,0,0,250,1.04
10,91.5,177.5,165,0,0,318,0.93
10,92.5,191.5,165,0,0,189,1.06
10,86.5,180.5,165,0,0,178,0.94
9,83.87122,185.8853,130.1077,-10,0,2550,1
24,93,178.5,165,0,0,4230,1
10,88.5,185.5,165,0,0,0,1
10,95.5,201.5,171.4044,0,0,42,1.04
10,91.5,200.5,188.4857,0,0,265,1.04
10,84.5,199.5,167.359,0,0,292,1.02
10,85.5,204.5,197.6448,0,0,291,0.96
10,83.5,193.5,165,0,0,307,1.1
9,84.68336,195.966,130.1078,-10,0,2550,1
10,85.5,210.5,177.7847,0,0,149,0.92
10,93.5,208.5,165,0,0,332,1.05
21,90.55173,226.9146,239.0701,10,0,1500,1
20,87.13357,239.1419,296.7465,10,0,1770,1
22,89.26499,234.6803,277.7417,10,0,1770,1
21,83.66311,232.7616,239.0701,10,0,1770,1
9,89.6528,224.4629,130.1078,-10,0,2550,1
9,83.21098,224.2753,130.1077,-10,0,2550,1
9,83.71422,239.6101,165.5179,-10,0,2460,1
9,91.8624,231.6603,156.6667,-10,0,3180,1
9,82.12461,234.2541,130.1077,-10,0,3180,1
0,81,244.5,268.2209,0,0,-180,1
0,86,243.5,241.1099,5,0,-150,1
1,93,246.5,200.3387,5,0,-90,1
0,82.34839,248.4556,296.1185,5,0,-90,1
21,91.87409,241.8238,283.3902,5,0,-90,1
21,82.53331,242.7185,335.5685,5,0,-90,1
23,105.5,11,165,-380,0,1620,1
24,99.5,12,165,-380,0,1620,1
8,110,9,165,0,0,3660,1
23,103.5,18,165,-380,0,1620,1
24,109,17.5,165,-380,0,1620,1
24,96.5,19,165,-380,0,1620,1
20,109.6162,45.58384,282.7725,-20,0,240,1
9,111.738,44.28359,130.7893,10,0,4290,1
24,97,45,165,0,0,3810,1.44
24,106,47,165,5,0,1050,1
20,100.562,55.84019,165,0,0,0,1
81,97,60,165,0,0,840,1
81,98.5,58,165,0,0,840,1
81,100,56,165,0,0,840,1
81,101.5,55,165,0,0,900,1
81,103.5,55,165,0,0,900,1
81,105.5,55,165,0,0,900,1
81,107,56,165,0,0,960,1
81,108.5,57,165,0,0,900,1
81,110.5,57,165,0,0,900,1
21,107,56,165,0,0,-240,1
81,103.5,60.5,165,-5,0,-30,1
81,105.5,60,165,-5,0,0,1
81,107,61,165,-5,0,60,1
81,108.5,62.5,165,-5,0,30,1
81,110.5,63,165,-5,0,0,1
21,110,62,165,25,0,60,1
21,101.5,63.5,165,0,0,0,1
20,105,61,165,0,0,0,1
22,104.5,62.5,165,350,0,270,1
81,101.5,62.5,165,350,0,270,1
58,110.5,59.5,165,0,0,0,1
58,103.5,57.5,165,0,0,0,1
58,104.5,57.5,165,0,0,0,1
58,111.5,59.5,165,0,0,0,1
50,104,57,165,0,0,0,1
21,96.24467,55.91161,282.7725,-20,0,240,1
9,100.439,51.50914,130.1078,10,0,4230,1
24,98,52,165,5,0,1050,1
10,106.6613,62.4732,165,-5,0,450,1
81,112,62,165,360,0,-780,1
81,100,78,165,0,0,810,1
81,99,76.5,165,0,0,750,1
81,98,75,165,0,0,810,1
81,97.5,73,165,0,0,780,1
81,96.5,71,165,0,0,780,1
81,107.5,78.5,165,-5,0,-60,1
81,107.5,76.5,165,-5,0,-120,1
81,106,75,165,-5,0,-150,1
81,105,73.5,165,-5,0,-90,1
81,104.5,72,165,-5,0,-90,1
81,104,70,165,-5,0,-120,1
81,102.5,68.5,165,-5,0,-150,1
81,101,67.5,165,-5,0,-150,1
81,101,66,165,-5,0,-30,1
81,101.5,64.5,165,350,0,270,1
58,101.5,71.5,165,0,0,0,1
58,101.5,70.5,165,0,0,0,1
58,100.5,70,165,0,0,0,1
58,99.5,69.5,165,0,0,0,1
58,101.5,72.5,165,0,0,0,1
58,106.5,78.5,165,0,0,0,1
58,105.5,78.5,165,0,0,0,1
58,104.5,78.5,165,0,0,0,1
50,100.5,69.5,165,0,0,0,1
20,111.468,77.1972,234.6222,50,0,60,1
58,107,68,165,85,0,840,1
81,106.2702,72.38675,-265.8964,0,0,540,1
99,105.835,67.3684,165.0001,360,0,90,1
58,107.5,69.5,165,5,0,750,1
50,111.7595,72.22296,165,0,0,0,1
50,106.4506,73.57404,165,0,0,0,1
95,110.5,70.5,165,0,0,30,1
81,111.5,71.5,165,0,0,60,1
81,100,80,165,0,0,630,1
81,112,80,165,0,0,0,1
20,101.4805,82.56535,165,0,0,0,1
22,107,87.5,165,350,0,270,1
81,109.5,87,165,0,0,540,1
81,103,84.5,165,0,0,630,1
81,102.5,83,165,0,0,600,1
81,107.5,87,165,0,0,540,1
81,105.5,87,165,0,0,540,1
81,103.5,86.5,165,0,0,570,1
81,101,81.5,165,0,0,570,1
81,110,81,165,-5,0,-240,1
81,108,82,165,-5,0,-150,1
81,107,80.5,165,-5,0,-90,1
10,102,84,165,-5,0,450,1
10,102.5,86,165,-5,0,450,1
58,101.6574,82.41337,-333.0626,0,0,0,1
58,99.91459,82.27191,-524.7718,0,0,0,1
21,107.6772,90.74714,282.7725,20,0,420,1
9,98.92753,93.13243,130.1078,10,0,4350,1
9,105.0959,95.57341,130.1077,10,0,4380,1
81,112,87,165,0,0,360,1
20,101.2763,108.4033,264.5341,20,0,420,1
9,97.8186,109.7074,130.1078,10,0,4380,1
24,100.5,101,165,0,0,3990,1
80,99.98106,125.5462,170.8851,0,0,-90,1
80,107.9588,125.5468,172.4715,0,0,-90,1
20,96.85209,121.7751,175.5324,20,0,420,1
80,100.0246,130.4636,172.4775,0,0,90,1
80,108.0031,130.4658,174.8152,0,0,90,1
22,97.08629,152.8801,155,0,0,-720,1
23,98.96349,156.9715,165,0,0,447,1
10,98.5,167.5,165,0,0,275,0.95
10,108.5,168.5,165,0,0,244,1.06
22,96.65963,165.5881,155,0,0,-720,1
22,104.3359,174.0211,155,0,0,-720,1
22,97.38758,173.7535,155,0,0,-720,1
9,103.3632,163.0851,130.1078,-10,0,3390,1
24,99,167.5,165,0,0,4230,1
24,100,160.5,165,0,0,4230,1
24,99,173.5,165,0,0,4230,1
3,108,191.5,165,0,0,2880,1
2,107.5,191.5,165,0,0,2910,1
26,111.5,189,165,0,0,2700,1
26,108.5,182.5,165,0,0,2640,1
26,110,186,165,0,0,2580,1
26,111,188.5,165,0,0,2520,1
26,108.5,188,165,0,0,2370,1
26,107.5,184.5,165,0,0,2340,1
30,111.6708,189.2152,165,0,0,2700,0.5800004
32,109.3389,180.5102,79.99998,0,0,2580,1.04
3,110.5,188.5,165,0,0,2880,1
2,107.5,181.5,165,0,0,2700,1
2,108.5,184.5,165,0,0,2700,1
10,104.5,183.5,165,0,0,348,0.93
10,101.5,188.5,165,0,0,333,0.92
10,101.5,179.5,165,0,0,119,1.04
26,111.5,192,165,0,0,2280,1
26,112,184.5,165,0,0,2700,1
26,112,186,165,0,0,2370,1
10,101.5,194.5,165,0,0,117,1.07
10,103.5,207.5,165,0,0,0,1
10,99.5,204.5,165,0,0,91,1.04
3,111.5,193.5,165,0,0,2880,1
3,108.5,200.5,165,0,0,2880,1
3,107.5,195.5,165,0,0,2880,1
10,105.5,197.5,165,0,0,71,0.94
10,97.5,193.5,165,0,0,185,0.93
3,110.5,197.5,165,0,0,2880,1
21,110.4645,207.5048,239.0701,10,0,1200,1
