Version: 0
Map ID: 1
Width: 255, Height: 255
91,80,0
92,80,0
93,80,0
94,80,0
95,80,0
96,80,0
97,80,0
98,80,0
99,80,4
100,80,0
101,80,0
102,80,0
103,80,0
104,80,0
105,80,0
106,80,0
107,80,4
108,80,0
109,80,4
110,80,4
111,80,4
112,80,4
113,80,4
114,80,4
115,80,4
116,80,4
117,80,4
118,80,4
119,80,4
120,80,4
121,80,0
122,80,0
123,80,0
124,80,0
125,80,0
126,80,0
127,80,0
128,80,0
129,80,4
130,80,0
131,80,0
132,80,0
133,80,0
134,80,0
135,80,0
136,80,0
137,80,0
138,80,0
139,80,0
140,80,0
141,80,0
142,80,0
143,80,0
144,80,0
145,80,0
146,80,0
147,80,0
148,80,0
149,80,0
150,80,0
151,80,0
152,80,0
153,80,0
154,80,0
155,80,0
156,80,0
157,80,0
158,80,0
159,80,0
160,80,0
161,80,0
162,80,0
163,80,0
164,80,0
165,80,0
166,80,0
167,80,0
168,80,0
169,80,0
170,80,0
171,80,0
172,80,0
173,80,4
174,80,4
175,80,4
176,80,4
177,80,0
178,80,0
179,80,0
180,80,0
181,80,0
182,80,0
183,80,0
184,80,0
185,80,0
186,80,0
187,80,0
188,80,0
189,80,0
190,80,0
191,80,0
192,80,0
193,80,0
194,80,0
195,80,0
196,80,0
197,80,0
198,80,0
199,80,0
200,80,0
201,80,0
202,80,0
203,80,0
204,80,0
205,80,0
206,80,0
207,80,0
208,80,0
209,80,0
210,80,0
211,80,0
212,80,0
213,80,0
214,80,4
215,80,4
216,80,0
217,80,0
218,80,0
219,80,0
220,80,0
221,80,0
222,80,0
223,80,0
224,80,0
225,80,0
226,80,0
227,80,0
228,80,0
229,80,0
230,80,0
231,80,0
232,80,0
233,80,0
234,80,0
235,80,0
236,80,0
237,80,0
238,80,0
239,80,0
240,80,0
241,80,0
242,80,0
243,80,0
244,80,4
245,80,4
246,80,4
247,80,4
248,80,4
249,80,4
250,80,4
251,80,4
252,80,4
253,80,4
254,80,4
255,80,4
0,81,4
1,81,4
2,81,4
3,81,0
4,81,0
5,81,0
6,81,0
7,81,0
8,81,0
9,81,0
10,81,0
11,81,0
12,81,0
13,81,0
14,81,0
15,81,0
16,81,0
17,81,0
18,81,0
19,81,0
20,81,0
21,81,0
22,81,0
23,81,0
24,81,0
25,81,0
26,81,0
27,81,0
28,81,0
29,81,0
30,81,0
31,81,0
32,81,0
33,81,0
34,81,0
35,81,0
36,81,0
37,81,0
38,81,0
39,81,0
40,81,0
41,81,0
42,81,0
43,81,0
44,81,0
45,81,0
46,81,0
47,81,0
48,81,0
49,81,0
50,81,0
51,81,0
52,81,0
53,81,0
54,81,0
55,81,0
56,81,0
57,81,0
58,81,0
59,81,0
60,81,0
61,81,0
62,81,0
63,81,0
64,81,0
65,81,0
66,81,0
67,81,0
68,81,0
69,81,0
70,81,0
71,81,0
72,81,0
73,81,0
74,81,0
75,81,0
76,81,0
77,81,0
78,81,0
79,81,0
80,81,0
81,81,0
82,81,0
83,81,0
84,81,0
85,81,0
86,81,0
87,81,0
88,81,0
89,81,0
90,81,0
91,81,0
92,81,0
93,81,0
94,81,0
95,81,0
96,81,0
97,81,0
98,81,0
99,81,4
100,81,4
101,81,0
102,81,0
103,81,0
104,81,0
105,81,0
106,81,0
107,81,4
108,81,4
109,81,4
110,81,0
111,81,0
112,81,0
113,81,0
114,81,0
115,81,0
116,81,0
117,81,0
118,81,0
119,81,0
120,81,0
121,81,0
122,81,0
123,81,0
124,81,0
125,81,0
126,81,0
127,81,0
128,81,0
129,81,4
130,81,0
131,81,0
132,81,0
133,81,0
134,81,0
135,81,0
136,81,0
137,81,0
138,81,0
139,81,0
140,81,0
141,81,0
142,81,0
143,81,0
144,81,0
145,81,0
146,81,0
147,81,0
148,81,0
149,81,0
150,81,0
151,81,0
152,81,0
153,81,0
154,81,0
155,81,0
156,81,0
157,81,0
158,81,0
159,81,0
160,81,0
161,81,0
162,81,0
163,81,0
164,81,0
165,81,0
166,81,0
167,81,0
168,81,0
169,81,0
170,81,0
171,81,0
172,81,0
173,81,4
174,81,4
175,81,4
176,81,4
177,81,0
178,81,0
179,81,0
180,81,0
181,81,0
182,81,0
183,81,0
184,81,0
185,81,0
186,81,0
187,81,0
188,81,0
189,81,0
190,81,0
191,81,0
192,81,0
193,81,0
194,81,0
195,81,0
196,81,0
197,81,0
198,81,0
199,81,0
200,81,0
201,81,0
202,81,0
203,81,0
204,81,0
205,81,0
206,81,0
207,81,0
208,81,0
209,81,0
210,81,0
211,81,0
212,81,4
213,81,4
214,81,0
215,81,0
216,81,0
217,81,0
218,81,0
219,81,0
220,81,0
221,81,0
222,81,0
223,81,0
224,81,0
225,81,0
226,81,0
227,81,0
228,81,0
229,81,0
230,81,0
231,81,0
232,81,0
233,81,0
234,81,0
235,81,0
236,81,0
237,81,0
238,81,0
239,81,0
240,81,0
241,81,0
242,81,0
243,81,0
244,81,0
245,81,4
246,81,4
247,81,4
248,81,4
249,81,4
250,81,4
251,81,4
252,81,4
253,81,4
254,81,4
255,81,4
0,82,4
1,82,4
2,82,4
3,82,4
4,82,0
5,82,0
6,82,0
7,82,0
8,82,0
9,82,0
10,82,0
11,82,0
12,82,0
13,82,0
14,82,0
15,82,0
16,82,0
17,82,0
18,82,0
19,82,0
20,82,0
21,82,0
22,82,0
23,82,0
24,82,0
25,82,0
26,82,0
27,82,0
28,82,0
29,82,0
30,82,0
31,82,0
32,82,0
33,82,0
34,82,0
35,82,0
36,82,0
37,82,0
38,82,0
39,82,0
40,82,0
41,82,0
42,82,0
43,82,0
44,82,0
45,82,0
46,82,0
47,82,0
48,82,0
49,82,0
50,82,0
51,82,0
52,82,0
53,82,0
54,82,0
55,82,0
56,82,0
57,82,0
58,82,0
59,82,0
60,82,0
61,82,0
62,82,0
63,82,0
64,82,0
65,82,0
66,82,0
67,82,0
68,82,0
69,82,0
70,82,0
71,82,0
72,82,0
73,82,0
74,82,0
75,82,0
76,82,0
77,82,0
78,82,0
79,82,0
80,82,0
81,82,0
82,82,0
83,82,0
84,82,0
85,82,0
86,82,0
87,82,0
88,82,0
89,82,0
90,82,0
91,82,0
92,82,0
93,82,0
94,82,0
95,82,0
96,82,0
97,82,0
98,82,0
99,82,0
100,82,4
101,82,4
102,82,4
103,82,0
104,82,0
105,82,0
106,82,0
107,82,0
108,82,0
109,82,0
110,82,0
111,82,0
112,82,0
113,82,0
114,82,0
115,82,0
116,82,0
117,82,0
118,82,0
119,82,0
120,82,0
121,82,0
122,82,0
123,82,0
124,82,0
125,82,0
126,82,0
127,82,0
128,82,0
129,82,4
130,82,0
131,82,0
132,82,0
133,82,0
134,82,0
135,82,0
136,82,0
137,82,0
138,82,0
139,82,0
140,82,0
141,82,0
142,82,0
143,82,0
144,82,0
145,82,0
146,82,0
147,82,0
148,82,0
149,82,0
150,82,0
151,82,0
152,82,0
153,82,0
154,82,0
155,82,0
156,82,0
157,82,0
158,82,0
159,82,0
160,82,0
161,82,0
162,82,0
163,82,0
164,82,0
165,82,0
166,82,0
167,82,0
168,82,0
169,82,0
170,82,0
171,82,0
172,82,0
173,82,4
174,82,4
175,82,4
176,82,4
177,82,0
178,82,0
179,82,0
180,82,0
181,82,0
182,82,0
183,82,0
184,82,0
185,82,0
186,82,0
187,82,0
188,82,0
189,82,0
190,82,0
191,82,0
192,82,0
193,82,0
194,82,0
195,82,0
196,82,0
197,82,0
198,82,0
199,82,0
200,82,0
201,82,0
202,82,0
203,82,0
204,82,0
205,82,0
206,82,0
207,82,0
208,82,0
209,82,0
210,82,0
211,82,0
212,82,4
213,82,4
214,82,0
215,82,0
216,82,0
217,82,0
218,82,0
219,82,0
220,82,0
221,82,0
222,82,0
223,82,0
224,82,0
225,82,0
226,82,0
227,82,0
228,82,0
229,82,0
230,82,0
231,82,0
232,82,0
233,82,0
234,82,0
235,82,0
236,82,0
237,82,0
238,82,0
239,82,0
240,82,0
241,82,0
242,82,0
243,82,0
244,82,0
245,82,0
246,82,4
247,82,4
248,82,4
249,82,4
250,82,4
251,82,4
252,82,4
253,82,4
254,82,4
255,82,4
0,83,4
1,83,4
2,83,4
3,83,4
4,83,0
5,83,0
6,83,0
7,83,0
8,83,0
9,83,0
10,83,0
11,83,0
12,83,0
13,83,0
14,83,0
15,83,0
16,83,0
17,83,0
18,83,0
19,83,0
20,83,0
21,83,0
22,83,0
23,83,0
24,83,0
25,83,0
26,83,0
27,83,0
28,83,0
29,83,0
30,83,0
31,83,0
32,83,0
33,83,0
34,83,0
35,83,0
36,83,0
37,83,0
38,83,0
39,83,0
40,83,0
41,83,0
42,83,0
43,83,0
44,83,0
45,83,0
46,83,0
47,83,0
48,83,0
49,83,0
50,83,0
51,83,0
52,83,0
53,83,0
54,83,0
55,83,0
56,83,0
57,83,0
58,83,0
59,83,0
60,83,0
61,83,0
62,83,0
63,83,0
64,83,0
65,83,0
66,83,0
67,83,0
68,83,0
69,83,0
70,83,0
71,83,0
72,83,0
73,83,0
74,83,0
75,83,0
76,83,0
77,83,0
78,83,0
79,83,0
80,83,0
81,83,0
82,83,0
83,83,0
84,83,0
85,83,0
86,83,0
87,83,0
88,83,0
89,83,0
90,83,0
91,83,0
92,83,0
93,83,0
94,83,0
95,83,0
96,83,0
97,83,0
98,83,0
99,83,0
100,83,0
101,83,4
102,83,4
103,83,0
104,83,0
105,83,0
106,83,0
107,83,0
108,83,0
109,83,0
110,83,0
111,83,0
112,83,0
113,83,0
114,83,0
115,83,0
116,83,0
117,83,0
118,83,0
119,83,0
120,83,0
121,83,0
122,83,0
123,83,0
124,83,0
125,83,0
126,83,0
127,83,0
128,83,0
129,83,0
130,83,0
131,83,0
132,83,0
133,83,0
134,83,0
135,83,0
136,83,0
137,83,0
138,83,0
139,83,0
140,83,0
141,83,0
142,83,0
143,83,0
144,83,0
145,83,0
146,83,0
147,83,0
148,83,0
149,83,0
150,83,0
151,83,0
152,83,0
153,83,0
154,83,0
155,83,0
156,83,0
157,83,0
158,83,0
159,83,0
160,83,0
161,83,0
162,83,0
163,83,0
164,83,0
165,83,0
166,83,0
167,83,0
168,83,0
169,83,0
170,83,0
171,83,0
172,83,0
173,83,0
174,83,4
175,83,4
176,83,4
177,83,0
178,83,0
179,83,0
180,83,0
181,83,0
182,83,0
183,83,0
184,83,0
185,83,0
186,83,0
187,83,0
188,83,0
189,83,0
190,83,0
191,83,0
192,83,0
193,83,0
194,83,0
195,83,0
196,83,0
197,83,0
198,83,0
199,83,0
200,83,0
201,83,0
202,83,0
203,83,0
204,83,0
205,83,0
206,83,0
207,83,0
208,83,0
209,83,0
210,83,0
211,83,0
212,83,0
213,83,4
214,83,4
215,83,0
216,83,0
217,83,0
218,83,0
219,83,0
220,83,0
221,83,0
222,83,0
223,83,0
224,83,0
225,83,0
226,83,0
227,83,0
228,83,0
229,83,0
230,83,0
231,83,0
232,83,0
233,83,0
234,83,0
235,83,0
236,83,0
237,83,0
238,83,0
239,83,0
240,83,0
241,83,0
242,83,0
243,83,0
244,83,0
245,83,0
246,83,4
247,83,4
248,83,4
249,83,4
250,83,4
251,83,4
252,83,4
253,83,4
254,83,4
255,83,4
0,84,4
1,84,4
2,84,4
3,84,0
4,84,0
5,84,0
6,84,0
7,84,0
8,84,0
9,84,0
10,84,0
11,84,0
12,84,0
13,84,0
14,84,0
15,84,0
16,84,0
17,84,0
18,84,0
19,84,0
20,84,0
21,84,0
22,84,0
23,84,0
24,84,0
25,84,0
26,84,0
27,84,0
28,84,0
29,84,0
30,84,0
31,84,0
32,84,0
33,84,0
34,84,0
35,84,0
36,84,0
37,84,0
38,84,0
39,84,0
40,84,0
41,84,0
42,84,0
43,84,0
44,84,0
45,84,0
46,84,0
47,84,0
48,84,0
49,84,0
50,84,0
51,84,0
52,84,0
53,84,0
54,84,0
55,84,0
56,84,0
57,84,0
58,84,0
59,84,0
60,84,0
61,84,0
62,84,0
63,84,0
64,84,0
65,84,0
66,84,0
67,84,0
68,84,0
69,84,0
70,84,0
71,84,0
72,84,0
73,84,0
74,84,0
75,84,0
76,84,0
77,84,0
78,84,0
79,84,0
80,84,0
81,84,0
82,84,0
83,84,0
84,84,0
85,84,0
86,84,0
87,84,0
88,84,0
89,84,0
90,84,0
91,84,0
92,84,0
93,84,0
94,84,0
95,84,0
96,84,0
97,84,0
98,84,0
99,84,0
100,84,0
101,84,4
102,84,4
103,84,0
104,84,0
105,84,0
106,84,0
107,84,0
108,84,0
109,84,0
110,84,0
111,84,0
112,84,0
113,84,0
114,84,0
115,84,0
116,84,0
117,84,0
118,84,0
119,84,0
120,84,0
121,84,0
122,84,0
123,84,0
124,84,0
125,84,0
126,84,0
127,84,0
128,84,0
129,84,0
130,84,0
131,84,0
132,84,0
133,84,0
134,84,0
135,84,0
136,84,0
137,84,0
138,84,0
139,84,0
140,84,0
141,84,0
142,84,0
143,84,0
144,84,0
145,84,0
146,84,0
147,84,0
148,84,0
149,84,0
150,84,0
151,84,0
152,84,0
153,84,0
154,84,0
155,84,0
156,84,0
157,84,0
158,84,0
159,84,0
160,84,0
161,84,0
162,84,0
163,84,0
164,84,0
165,84,0
166,84,0
167,84,0
168,84,0
169,84,0
170,84,0
171,84,0
172,84,0
173,84,0
174,84,0
175,84,0
176,84,0
177,84,0
178,84,0
179,84,0
180,84,4
181,84,4
182,84,4
183,84,0
184,84,0
185,84,0
186,84,0
187,84,0
188,84,0
189,84,0
190,84,0
191,84,0
192,84,0
193,84,0
194,84,0
195,84,0
196,84,0
197,84,0
198,84,0
199,84,0
200,84,0
201,84,0
202,84,0
203,84,0
204,84,0
205,84,0
206,84,0
207,84,0
208,84,0
209,84,0
210,84,0
211,84,0
212,84,0
213,84,0
214,84,0
215,84,0
216,84,0
217,84,0
218,84,0
219,84,0
220,84,0
221,84,0
222,84,0
223,84,0
224,84,0
225,84,0
226,84,0
227,84,0
228,84,4
229,84,0
230,84,0
231,84,0
232,84,0
233,84,0
234,84,0
235,84,0
236,84,0
237,84,0
238,84,0
239,84,0
240,84,0
241,84,0
242,84,0
243,84,0
244,84,0
245,84,0
246,84,4
247,84,4
248,84,4
249,84,4
250,84,4
251,84,4
252,84,4
253,84,4
254,84,4
255,84,4
0,85,4
1,85,4
2,85,4
3,85,0
4,85,0
5,85,0
6,85,0
7,85,0
8,85,0
9,85,0
10,85,0
11,85,0
12,85,0
13,85,0
14,85,0
15,85,0
16,85,0
17,85,0
18,85,0
19,85,0
20,85,0
21,85,0
22,85,0
23,85,0
24,85,0
25,85,0
26,85,0
27,85,0
28,85,0
29,85,0
30,85,0
31,85,0
32,85,0
33,85,0
34,85,0
35,85,0
36,85,0
37,85,0
38,85,0
39,85,0
40,85,0
41,85,0
42,85,0
43,85,0
44,85,0
45,85,0
46,85,0
47,85,0
48,85,0
49,85,0
50,85,0
51,85,0
52,85,0
53,85,0
54,85,0
55,85,0
56,85,0
57,85,0
58,85,0
59,85,0
60,85,0
61,85,0
62,85,0
63,85,0
64,85,0
65,85,0
66,85,0
67,85,0
68,85,0
69,85,0
70,85,0
71,85,0
72,85,0
73,85,0
74,85,0
75,85,0
76,85,0
77,85,0
78,85,0
79,85,0
80,85,0
81,85,0
82,85,0
83,85,0
84,85,0
85,85,0
86,85,0
87,85,0
88,85,0
89,85,0
90,85,0
91,85,0
92,85,0
93,85,0
94,85,0
95,85,0
96,85,0
97,85,0
98,85,0
99,85,0
100,85,0
101,85,0
102,85,4
103,85,0
104,85,0
105,85,0
106,85,0
107,85,0
108,85,0
109,85,0
110,85,0
111,85,0
112,85,0
113,85,0
114,85,0
115,85,0
116,85,0
117,85,0
118,85,0
119,85,0
120,85,0
121,85,0
122,85,0
123,85,0
124,85,0
125,85,0
126,85,0
127,85,0
128,85,0
129,85,0
130,85,0
131,85,0
132,85,0
133,85,0
134,85,0
135,85,0
136,85,0
137,85,0
138,85,0
139,85,0
140,85,0
141,85,0
142,85,0
143,85,0
144,85,0
145,85,0
146,85,0
147,85,0
148,85,0
149,85,0
150,85,0
151,85,0
152,85,0
153,85,0
154,85,0
155,85,0
156,85,0
157,85,0
158,85,0
159,85,0
160,85,0
161,85,0
162,85,0
163,85,0
164,85,0
165,85,0
166,85,0
167,85,0
168,85,0
169,85,0
170,85,0
171,85,0
172,85,0
173,85,0
174,85,0
175,85,0
176,85,0
177,85,0
178,85,0
179,85,0
180,85,4
181,85,4
182,85,4
183,85,0
184,85,0
185,85,0
186,85,0
187,85,4
188,85,4
189,85,4
190,85,0
191,85,0
192,85,0
193,85,0
194,85,0
195,85,0
196,85,0
197,85,0
198,85,0
199,85,0
200,85,0
201,85,0
202,85,0
203,85,0
204,85,0
205,85,0
206,85,0
207,85,0
208,85,0
209,85,0
210,85,0
211,85,0
212,85,0
213,85,0
214,85,0
215,85,0
216,85,0
217,85,0
218,85,0
219,85,0
220,85,0
221,85,0
222,85,0
223,85,4
224,85,4
225,85,4
226,85,4
227,85,4
228,85,4
229,85,0
230,85,0
231,85,0
232,85,0
233,85,0
234,85,0
235,85,0
236,85,0
237,85,0
238,85,0
239,85,0
240,85,0
241,85,0
242,85,0
243,85,0
244,85,0
245,85,0
246,85,4
247,85,4
248,85,4
249,85,4
250,85,4
251,85,4
252,85,4
253,85,4
254,85,4
255,85,4
0,86,4
1,86,4
2,86,4
3,86,0
4,86,0
5,86,0
6,86,0
7,86,0
8,86,0
9,86,0
10,86,0
11,86,0
12,86,0
13,86,0
14,86,0
15,86,0
16,86,0
17,86,0
18,86,0
19,86,0
20,86,0
21,86,0
22,86,0
23,86,0
24,86,0
25,86,0
26,86,0
27,86,0
28,86,0
29,86,0
30,86,0
31,86,0
32,86,0
33,86,0
34,86,0
35,86,0
36,86,0
37,86,0
38,86,0
39,86,0
40,86,0
41,86,0
42,86,0
43,86,0
44,86,0
45,86,0
46,86,0
47,86,0
48,86,0
49,86,0
50,86,0
51,86,0
52,86,0
53,86,0
54,86,0
55,86,0
56,86,0
57,86,0
58,86,0
59,86,0
60,86,0
61,86,0
62,86,0
63,86,0
64,86,0
65,86,0
66,86,0
67,86,0
68,86,0
69,86,0
70,86,0
71,86,0
72,86,0
73,86,0
74,86,0
75,86,0
76,86,0
77,86,0
78,86,0
79,86,0
80,86,0
81,86,0
82,86,0
83,86,0
84,86,0
85,86,0
86,86,0
87,86,0
88,86,0
89,86,0
90,86,0
91,86,0
92,86,0
93,86,0
94,86,0
95,86,0
96,86,0
97,86,0
98,86,0
99,86,0
100,86,0
101,86,0
102,86,4
103,86,4
104,86,0
105,86,0
106,86,0
107,86,0
108,86,0
109,86,0
110,86,0
111,86,0
112,86,0
113,86,0
114,86,0
115,86,0
116,86,0
117,86,0
118,86,0
119,86,0
120,86,0
121,86,0
122,86,0
123,86,0
124,86,0
125,86,0
126,86,0
127,86,0
128,86,0
129,86,0
130,86,0
131,86,0
132,86,0
133,86,0
134,86,0
135,86,0
136,86,0
137,86,0
138,86,0
139,86,0
140,86,0
141,86,0
142,86,0
143,86,0
144,86,0
145,86,0
146,86,0
147,86,0
148,86,0
149,86,0
150,86,0
151,86,0
152,86,0
153,86,0
154,86,0
155,86,0
156,86,0
157,86,0
158,86,0
159,86,0
160,86,0
161,86,0
162,86,0
163,86,0
164,86,0
165,86,0
166,86,0
167,86,0
168,86,0
169,86,0
170,86,0
171,86,0
172,86,0
173,86,0
174,86,0
175,86,0
176,86,0
177,86,0
178,86,0
179,86,0
180,86,4
181,86,4
182,86,4
183,86,0
184,86,0
185,86,0
186,86,0
187,86,4
188,86,4
189,86,4
190,86,0
191,86,0
192,86,0
193,86,0
194,86,0
195,86,0
196,86,0
197,86,0
198,86,0
199,86,0
200,86,0
201,86,0
202,86,0
203,86,0
204,86,0
205,86,0
206,86,0
207,86,0
208,86,0
209,86,0
210,86,0
211,86,0
212,86,0
213,86,0
214,86,0
215,86,0
216,86,0
217,86,0
218,86,0
219,86,0
220,86,0
221,86,0
222,86,4
223,86,4
224,86,4
225,86,4
226,86,4
227,86,4
228,86,4
229,86,0
230,86,0
231,86,0
232,86,0
233,86,0
234,86,0
235,86,0
236,86,0
237,86,0
238,86,0
239,86,0
240,86,0
241,86,0
242,86,0
243,86,0
244,86,0
245,86,0
246,86,4
247,86,4
248,86,4
249,86,4
250,86,4
251,86,4
252,86,4
253,86,4
254,86,4
255,86,4
0,87,4
1,87,4
2,87,4
3,87,0
4,87,0
5,87,0
6,87,0
7,87,0
8,87,0
9,87,0
10,87,0
11,87,0
12,87,0
13,87,0
14,87,0
15,87,0
16,87,0
17,87,0
18,87,0
19,87,0
20,87,0
21,87,0
22,87,0
23,87,0
24,87,0
25,87,0
26,87,0
27,87,0
28,87,0
29,87,0
30,87,0
31,87,0
32,87,0
33,87,0
34,87,0
35,87,0
36,87,0
37,87,0
38,87,0
39,87,0
40,87,0
41,87,0
42,87,0
43,87,0
44,87,0
45,87,0
46,87,0
47,87,0
48,87,0
49,87,0
50,87,0
51,87,0
52,87,0
53,87,0
54,87,0
55,87,0
56,87,0
57,87,0
58,87,0
59,87,0
60,87,0
61,87,0
62,87,0
63,87,0
64,87,0
65,87,0
66,87,0
67,87,0
68,87,0
69,87,0
70,87,0
71,87,0
72,87,0
73,87,0
74,87,0
75,87,0
76,87,0
77,87,0
78,87,0
79,87,0
80,87,0
81,87,0
82,87,0
83,87,0
84,87,0
85,87,0
86,87,0
87,87,0
88,87,0
89,87,0
90,87,0
91,87,0
92,87,0
93,87,0
94,87,0
95,87,0
96,87,0
97,87,0
98,87,0
99,87,0
100,87,0
101,87,0
102,87,4
103,87,4
104,87,4
105,87,4
106,87,4
107,87,4
108,87,4
109,87,4
110,87,4
111,87,4
112,87,4
113,87,4
114,87,4
115,87,4
116,87,4
117,87,4
118,87,4
119,87,4
120,87,4
121,87,4
122,87,4
123,87,4
124,87,4
125,87,4
126,87,4
127,87,4
128,87,4
129,87,4
130,87,0
131,87,0
132,87,0
133,87,0
134,87,0
135,87,0
136,87,0
137,87,0
138,87,0
139,87,0
140,87,0
141,87,0
142,87,0
143,87,0
144,87,0
145,87,0
146,87,0
147,87,0
148,87,0
149,87,0
150,87,0
151,87,0
152,87,0
153,87,0
154,87,0
155,87,0
156,87,0
157,87,0
158,87,0
159,87,0
160,87,0
161,87,0
162,87,0
163,87,0
164,87,0
165,87,0
166,87,0
167,87,0
168,87,0
169,87,0
170,87,0
171,87,0
172,87,0
173,87,0
174,87,0
175,87,0
176,87,0
177,87,0
178,87,0
179,87,0
180,87,0
181,87,0
182,87,0
183,87,0
184,87,0
185,87,0
186,87,0
187,87,4
188,87,4
189,87,0
190,87,0
191,87,0
192,87,0
193,87,0
194,87,0
195,87,0
196,87,0
197,87,0
198,87,0
199,87,0
200,87,0
201,87,0
202,87,0
203,87,0
204,87,0
205,87,0
206,87,0
207,87,0
208,87,0
209,87,0
210,87,0
211,87,0
212,87,0
213,87,0
214,87,0
215,87,0
216,87,0
217,87,0
218,87,0
219,87,0
220,87,0
221,87,4
222,87,4
223,87,4
224,87,4
225,87,4
226,87,4
227,87,4
228,87,0
229,87,0
230,87,0
231,87,0
232,87,0
233,87,0
234,87,0
235,87,0
236,87,0
237,87,0
238,87,0
239,87,0
240,87,0
241,87,0
242,87,0
243,87,0
244,87,0
245,87,0
246,87,4
247,87,4
248,87,4
249,87,4
250,87,4
251,87,4
252,87,4
253,87,4
254,87,4
255,87,4
0,88,4
1,88,4
2,88,4
3,88,4
4,88,4
5,88,0
6,88,0
7,88,0
8,88,0
9,88,0
10,88,0
11,88,0
12,88,0
13,88,0
14,88,0
15,88,0
16,88,0
17,88,0
18,88,0
19,88,0
20,88,0
21,88,0
22,88,0
23,88,0
24,88,0
25,88,0
26,88,0
27,88,0
28,88,0
29,88,0
30,88,0
31,88,0
32,88,0
33,88,0
34,88,0
35,88,0
36,88,0
37,88,0
38,88,0
39,88,0
40,88,0
41,88,0
42,88,0
43,88,0
44,88,0
45,88,0
46,88,0
47,88,0
48,88,0
49,88,0
50,88,0
51,88,0
52,88,0
53,88,0
54,88,0
55,88,0
56,88,0
57,88,0
58,88,0
59,88,0
60,88,0
61,88,0
62,88,0
63,88,0
64,88,0
65,88,0
66,88,0
67,88,0
68,88,0
69,88,0
70,88,0
71,88,0
72,88,0
73,88,0
74,88,0
75,88,0
76,88,0
77,88,0
78,88,0
79,88,0
80,88,0
81,88,0
82,88,0
83,88,0
84,88,0
85,88,0
86,88,0
87,88,0
88,88,0
89,88,0
90,88,0
91,88,0
92,88,0
93,88,0
94,88,0
95,88,0
96,88,0
97,88,0
98,88,0
99,88,0
100,88,0
101,88,0
102,88,0
103,88,0
104,88,0
105,88,0
106,88,0
107,88,0
108,88,0
109,88,0
110,88,0
111,88,0
112,88,0
113,88,0
114,88,0
115,88,0
116,88,0
117,88,0
118,88,0
119,88,0
120,88,0
121,88,0
122,88,0
123,88,0
124,88,0
125,88,4
126,88,0
127,88,0
128,88,0
129,88,4
130,88,0
131,88,0
132,88,0
133,88,0
134,88,0
135,88,0
136,88,0
137,88,0
138,88,0
139,88,0
140,88,0
141,88,0
142,88,0
143,88,0
144,88,0
145,88,0
146,88,0
147,88,0
148,88,0
149,88,4
150,88,0
151,88,0
152,88,0
153,88,0
154,88,0
155,88,0
156,88,0
157,88,0
158,88,0
159,88,0
160,88,0
161,88,0
162,88,0
163,88,0
164,88,0
165,88,0
166,88,0
167,88,0
168,88,0
169,88,0
170,88,0
171,88,0
172,88,0
173,88,0
174,88,0
175,88,0
176,88,0
177,88,0
178,88,0
179,88,0
180,88,0
181,88,0
182,88,0
183,88,0
184,88,0
185,88,0
186,88,0
187,88,0
188,88,0
189,88,0
190,88,0
191,88,0
192,88,0
193,88,0
194,88,0
195,88,0
196,88,0
197,88,0
198,88,0
199,88,0
200,88,0
201,88,0
202,88,0
203,88,0
204,88,0
205,88,0
206,88,0
207,88,0
208,88,0
209,88,0
210,88,0
211,88,0
212,88,0
213,88,0
214,88,0
215,88,0
216,88,0
217,88,0
218,88,0
219,88,0
220,88,0
221,88,4
222,88,4
223,88,4
224,88,4
225,88,4
226,88,0
227,88,0
228,88,0
229,88,0
230,88,0
231,88,0
232,88,0
233,88,0
234,88,0
235,88,0
236,88,0
237,88,0
238,88,0
239,88,0
240,88,0
241,88,0
242,88,0
243,88,0
244,88,0
245,88,0
246,88,4
247,88,4
248,88,4
249,88,4
250,88,4
251,88,4
252,88,4
253,88,4
254,88,4
255,88,4
0,89,4
1,89,4
2,89,4
3,89,4
4,89,0
5,89,0
6,89,0
7,89,0
8,89,0
9,89,0
10,89,0
11,89,0
12,89,0
13,89,0
14,89,0
15,89,0
16,89,0
17,89,0
18,89,0
19,89,0
20,89,0
21,89,0
22,89,0
23,89,0
24,89,0
25,89,0
26,89,0
27,89,0
28,89,0
29,89,0
30,89,0
31,89,0
32,89,0
33,89,0
34,89,4
35,89,4
36,89,0
37,89,0
38,89,0
39,89,0
40,89,0
41,89,0
42,89,0
43,89,0
44,89,0
45,89,0
46,89,0
47,89,0
48,89,0
49,89,0
50,89,0
51,89,0
52,89,0
53,89,0
54,89,0
55,89,0
56,89,0
57,89,0
58,89,0
59,89,0
60,89,0
61,89,0
62,89,0
63,89,0
64,89,0
65,89,0
66,89,0
67,89,0
68,89,0
69,89,0
70,89,0
71,89,0
72,89,0
73,89,0
74,89,0
75,89,0
76,89,0
77,89,0
78,89,0
79,89,0
80,89,0
81,89,0
82,89,0
83,89,0
84,89,0
85,89,0
86,89,0
87,89,0
88,89,0
89,89,0
90,89,0
91,89,0
92,89,0
93,89,0
94,89,0
95,89,0
96,89,0
97,89,0
98,89,0
99,89,0
100,89,0
101,89,0
102,89,0
103,89,0
104,89,0
105,89,0
106,89,0
107,89,0
108,89,0
109,89,0
110,89,0
111,89,0
112,89,0
113,89,0
114,89,0
115,89,0
